Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
155,28.925,Yes,0.710,Yes,6,Yes,-43.10,174.64,11.34,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.3,True_Positive,
156,29.091,Yes,0.702,Yes,6,Yes,-45.92,170.51,12.08,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.2,34.8,True_Positive,
157,29.267,Yes,0.705,Yes,6,Yes,-46.77,170.86,13.42,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.7,True_Positive,
158,29.438,Yes,0.699,Yes,6,Yes,-46.75,157.75,-156.38,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.5,True_Positive,
159,29.611,Yes,0.669,Yes,6,Yes,-49.26,156.00,-156.51,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.6,True_Positive,
160,29.782,Yes,0.691,Yes,6,Yes,-52.86,168.39,15.03,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,34.6,True_Positive,
161,29.957,Yes,0.675,Yes,6,Yes,-51.69,167.39,16.63,9.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.5,True_Positive,
162,30.130,Yes,0.682,Yes,6,Yes,-49.09,166.28,15.43,9.31,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.5,True_Positive,
163,30.303,Yes,0.681,Yes,6,Yes,-48.88,168.84,11.84,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.3,True_Positive,
164,30.477,Yes,0.669,Yes,6,Yes,-45.85,164.41,-161.83,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.8,True_Positive,
165,30.651,Yes,0.678,Yes,6,Yes,-42.94,-178.85,8.30,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.3,True_Positive,
166,30.822,Yes,0.698,Yes,6,Yes,-47.17,167.68,-166.63,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.7,34.8,True_Positive,
167,30.996,Yes,0.714,Yes,6,Yes,-46.13,-176.93,4.14,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.6,True_Positive,
168,31.164,Yes,0.695,Yes,6,Yes,-38.41,-170.30,1.66,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,35.0,True_Positive,
169,31.338,Yes,0.652,Yes,6,Yes,-34.90,-168.94,1.17,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.3,True_Positive,
170,31.511,Yes,0.710,Yes,6,Yes,-25.72,-170.73,0.54,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.6,True_Positive,
171,31.685,Yes,0.728,Yes,6,Yes,-22.28,-170.56,1.16,6.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.0,True_Positive,
172,31.859,Yes,0.733,Yes,6,Yes,-17.45,-166.42,0.27,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.5,True_Positive,
173,32.032,Yes,0.727,Yes,6,Yes,-9.01,-162.06,2.17,6.00,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.3,34.0,True_Positive,
174,32.203,Yes,0.742,Yes,6,Yes,-12.57,-168.40,-1.35,6.14,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.6,34.7,True_Positive,
175,32.377,Yes,0.745,Yes,6,Yes,-20.70,-168.68,-2.44,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.8,True_Positive,
176,32.552,Yes,0.764,Yes,6,Yes,-5.85,-166.58,-2.22,6.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.5,36.7,True_Positive,
177,32.728,Yes,0.770,Yes,6,Yes,4.87,-170.85,-1.76,5.87,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.1,34.9,True_Positive,
178,32.902,Yes,0.762,Yes,6,Yes,8.01,-166.06,1.97,6.00,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.5,35.9,True_Positive,
179,33.074,Yes,0.765,Yes,6,Yes,-3.13,-170.48,-1.69,5.87,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.1,True_Positive,
180,33.243,Yes,0.758,Yes,6,Yes,-11.83,-169.65,0.29,6.28,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,11.1,36.3,True_Positive,
181,33.417,Yes,0.763,Yes,6,Yes,3.37,-169.41,-0.30,6.14,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.3,35.5,True_Positive,
182,33.588,Yes,0.766,Yes,6,Yes,3.19,-164.32,0.25,6.14,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.6,34.8,True_Positive,
183,33.763,Yes,0.754,Yes,6,Yes,-2.86,-171.41,-3.08,6.00,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,10.4,36.1,True_Positive,
184,33.938,Yes,0.759,Yes,6,Yes,20.62,-170.48,2.32,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.3,True_Positive,
185,34.112,Yes,0.768,Yes,6,Yes,-13.54,-170.58,-1.92,6.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,35.6,True_Positive,
186,34.286,Yes,0.770,Yes,6,Yes,-16.61,-165.72,-1.47,6.14,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.5,35.8,True_Positive,
187,34.458,Yes,0.757,Yes,6,Yes,-16.96,-169.33,-1.53,6.00,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.5,34.5,True_Positive,
188,34.631,Yes,0.746,Yes,6,Yes,-6.93,-170.80,-0.30,5.74,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.6,36.2,True_Positive,
189,34.806,Yes,0.752,Yes,6,Yes,-3.85,-166.23,0.02,6.14,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.3,36.0,True_Positive,
190,34.976,Yes,0.765,Yes,6,Yes,-16.78,-169.96,-2.32,6.28,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.7,34.5,True_Positive,
191,35.148,Yes,0.743,Yes,6,Yes,-12.74,-163.45,-1.55,6.28,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.4,34.8,True_Positive,
192,35.315,Yes,0.759,Yes,6,Yes,-14.90,-164.32,-1.07,6.14,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,11.2,35.9,True_Positive,
193,35.488,Yes,0.751,Yes,6,Yes,-13.23,-163.32,-2.02,6.14,0.00,NONE,Yes,No,1.38,face_yolo_mediapipe,10.4,35.4,True_Positive,
194,35.662,Yes,0.750,Yes,6,Yes,-20.28,-166.41,-1.12,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.3,True_Positive,
195,35.836,Yes,0.750,Yes,6,Yes,-20.78,-171.27,0.20,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,36.7,True_Positive,
196,36.008,Yes,0.752,Yes,6,Yes,-20.90,-178.78,-176.92,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.9,True_Positive,
197,36.183,Yes,0.751,Yes,6,Yes,-15.08,-171.76,-178.83,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,36.1,True_Positive,
198,36.353,Yes,0.764,Yes,6,Yes,-11.89,-166.99,0.07,6.00,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.6,34.8,True_Positive,
199,36.526,Yes,0.756,Yes,6,Yes,-17.40,-165.15,-1.13,6.28,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.6,35.8,True_Positive,
200,36.700,Yes,0.730,Yes,6,Yes,-12.45,-160.72,-2.59,6.28,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.5,36.3,True_Positive,
201,36.876,Yes,0.733,Yes,6,Yes,-23.16,-163.87,-1.74,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.3,True_Positive,
202,37.050,Yes,0.748,Yes,6,Yes,-17.51,-161.63,-1.94,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.2,True_Positive,
203,37.224,Yes,0.744,Yes,6,Yes,-15.81,-161.85,-0.17,6.43,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.4,35.6,True_Positive,
204,37.393,Yes,0.770,Yes,6,Yes,-14.72,-170.70,-0.82,6.28,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,11.1,36.2,True_Positive,
205,37.570,Yes,0.755,Yes,6,Yes,-11.17,-158.53,-0.43,6.14,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.1,35.5,True_Positive,
206,37.741,Yes,0.745,Yes,6,Yes,1.65,-165.46,4.82,6.14,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.5,34.2,True_Positive,
207,37.917,Yes,0.748,Yes,6,Yes,-16.21,-161.05,-0.61,6.43,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.3,35.8,True_Positive,
208,38.091,Yes,0.753,Yes,6,Yes,-11.40,-163.19,0.81,6.28,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.5,36.2,True_Positive,
209,38.265,Yes,0.740,Yes,6,Yes,-25.67,-162.69,-0.37,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.8,True_Positive,
210,38.430,Yes,0.736,Yes,6,Yes,-27.45,-163.93,-2.40,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.6,36.1,False_Negative,
211,38.604,Yes,0.700,Yes,6,Yes,-16.91,-161.75,0.69,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.8,True_Positive,
212,38.777,Yes,0.723,Yes,6,Yes,-20.57,-163.61,-1.57,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.2,True_Positive,
213,38.953,Yes,0.715,Yes,6,Yes,-19.87,-162.42,-0.92,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,36.0,True_Positive,
214,39.113,Yes,0.718,Yes,6,Yes,-23.32,-166.82,-0.04,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,12.0,34.5,False_Negative,
215,39.286,Yes,0.708,Yes,6,Yes,-18.48,-163.28,-1.27,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.9,True_Positive,
216,39.454,Yes,0.698,Yes,6,Yes,-24.99,-162.88,-0.70,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,35.1,True_Positive,
217,39.629,Yes,0.690,Yes,6,Yes,-18.37,-171.79,-1.62,6.43,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,35.6,True_Positive,
218,39.803,Yes,0.685,Yes,6,Yes,-33.42,179.71,-175.56,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.0,True_Positive,
219,39.977,Yes,0.693,Yes,6,Yes,-39.00,-174.44,-1.89,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.8,True_Positive,
220,40.151,Yes,0.672,Yes,6,Yes,-42.33,-175.48,0.32,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.9,True_Positive,
221,40.326,Yes,0.654,Yes,6,Yes,-42.57,177.69,-175.18,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
222,40.494,Yes,0.673,Yes,6,Yes,-36.66,-176.83,-1.39,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.7,33.1,True_Positive,
223,40.668,Yes,0.676,Yes,6,Yes,-46.29,177.79,4.41,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.6,True_Positive,
224,40.841,Yes,0.660,Yes,6,Yes,-45.65,176.58,4.09,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.1,True_Positive,
225,41.017,Yes,0.679,Yes,6,Yes,-41.57,179.66,4.18,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,36.4,True_Positive,
226,41.189,Yes,0.703,Yes,6,Yes,-48.19,164.20,-163.64,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,36.1,True_Positive,
227,41.361,Yes,0.704,Yes,6,Yes,-42.85,174.38,4.14,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.0,True_Positive,
228,41.528,Yes,0.688,Yes,6,Yes,-44.24,179.25,-1.40,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,35.1,True_Positive,
229,41.703,Yes,0.696,Yes,6,Yes,-39.72,-169.89,-0.94,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.3,True_Positive,
230,41.873,Yes,0.688,Yes,6,Yes,-38.30,-171.42,-2.62,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,34.4,True_Positive,
231,42.046,Yes,0.669,Yes,6,Yes,-40.27,-174.41,0.09,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.6,True_Positive,
232,42.219,Yes,0.674,Yes,6,Yes,-41.82,-171.59,-0.22,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.9,True_Positive,
233,42.396,Yes,0.633,Yes,6,Yes,-45.05,-178.75,5.38,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.8,True_Positive,
234,42.569,Yes,0.642,Yes,6,Yes,-38.38,-173.28,-1.74,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.8,True_Positive,
235,42.742,Yes,0.662,Yes,6,Yes,-44.40,-170.03,0.11,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.2,True_Positive,
236,42.914,Yes,0.660,Yes,6,Yes,-43.83,168.26,-170.15,7.30,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.0,True_Positive,
237,43.090,Yes,0.658,Yes,6,Yes,-45.99,-179.02,6.56,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,36.0,True_Positive,
238,43.261,Yes,0.658,Yes,6,Yes,-42.16,-177.83,1.00,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.6,True_Positive,
239,43.436,Yes,0.703,Yes,6,Yes,-40.51,-171.08,3.69,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.4,True_Positive,
240,43.605,Yes,0.690,Yes,6,Yes,-38.07,172.96,-170.05,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.0,35.6,True_Positive,
241,43.781,Yes,0.680,Yes,6,Yes,-24.30,173.43,-171.78,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.9,True_Positive,
242,43.957,Yes,0.644,Yes,6,Yes,-10.81,-159.78,-0.63,6.14,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,36.5,True_Positive,
243,44.131,Yes,0.731,Yes,6,Yes,10.13,-160.74,0.50,6.14,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.4,35.4,True_Positive,
244,44.304,Yes,0.765,Yes,6,Yes,32.38,-165.69,6.54,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.4,True_Positive,
245,44.478,Yes,0.739,Yes,6,Yes,35.40,-162.59,3.44,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.5,True_Positive,
246,44.649,Yes,0.711,Yes,6,Yes,39.36,-171.99,1.89,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,34.5,True_Positive,
247,44.824,Yes,0.651,Yes,6,Yes,41.05,177.05,174.27,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.8,True_Positive,
248,44.996,Yes,0.694,Yes,6,Yes,48.97,175.39,173.16,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.4,True_Positive,
249,45.171,Yes,0.690,Yes,6,Yes,51.37,177.22,-2.90,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.9,True_Positive,
250,45.346,Yes,0.693,Yes,6,Yes,-31.14,176.24,-176.55,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,11.8,48.2,False_Positive,
251,45.533,Yes,0.729,Yes,6,Yes,-25.15,175.90,-177.13,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,49.0,True_Positive,
252,45.714,Yes,0.706,Yes,6,Yes,-30.19,175.66,-176.67,7.71,0.00,NONE,No,No,0.00,face_yolo_geometric,11.1,49.4,True_Positive,
253,45.899,Yes,0.718,Yes,6,Yes,52.16,145.08,150.49,8.18,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.3,45.8,True_Positive,
254,46.083,Yes,0.691,Yes,6,Yes,-30.24,175.68,-176.68,7.71,0.00,NONE,No,No,0.00,face_yolo_geometric,10.6,47.2,True_Positive,
255,46.273,Yes,0.693,Yes,6,Yes,54.23,161.89,169.57,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh3,10.5,51.6,True_Positive,
256,46.455,Yes,0.696,Yes,6,Yes,53.15,157.77,160.36,8.18,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.5,45.1,True_Positive,
257,46.619,Yes,0.696,Yes,6,Yes,55.09,152.15,156.27,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.6,35.9,False_Positive,
258,46.793,Yes,0.694,Yes,6,Yes,9.01,-179.34,173.38,9.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
259,46.968,Yes,0.702,Yes,6,Yes,-30.01,176.81,-176.82,7.94,0.00,NONE,No,No,0.00,face_yolo_geometric,11.9,49.2,False_Negative,
260,47.156,Yes,0.714,Yes,6,Yes,-29.98,176.78,-176.81,7.94,0.00,NONE,No,No,0.00,face_yolo_geometric,10.6,50.7,True_Positive,
261,47.347,Yes,0.700,Yes,6,Yes,-27.66,176.14,-176.90,7.94,0.00,NONE,No,No,0.00,face_yolo_geometric,10.1,50.7,True_Positive,
262,47.532,Yes,0.699,Yes,6,Yes,-34.61,-174.35,173.71,15.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh3,10.6,48.3,True_Positive,
263,47.704,Yes,0.651,Yes,6,Yes,-35.22,177.11,174.91,12.86,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.0,True_Positive,
264,47.887,Yes,0.680,Yes,6,Yes,-25.21,176.82,-177.15,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,11.1,50.0,True_Positive,
265,48.073,Yes,0.691,Yes,6,Yes,50.61,169.34,167.48,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,10.3,45.7,True_Positive,
266,48.244,Yes,0.677,Yes,6,Yes,52.22,166.75,-10.41,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.5,True_Positive,
267,48.418,Yes,0.616,Yes,6,Yes,54.73,164.59,-8.98,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.0,True_Positive,
268,48.605,Yes,0.649,Yes,6,Yes,-25.06,175.88,-177.12,7.50,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,49.8,True_Positive,
269,48.782,Yes,0.646,Yes,6,Yes,53.94,-175.69,-175.39,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,37.1,True_Positive,
270,48.957,Yes,0.644,Yes,6,Yes,47.26,-164.13,13.13,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh1,10.6,39.1,True_Positive,
271,49.131,Yes,0.679,Yes,6,Yes,52.22,172.34,176.61,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.0,True_Positive,
272,49.303,Yes,0.627,Yes,6,Yes,54.11,165.26,172.82,8.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,35.3,True_Positive,
273,49.477,Yes,0.660,Yes,6,Yes,50.30,178.35,0.85,9.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.1,True_Positive,
274,49.664,Yes,0.573,Yes,6,Yes,-17.21,175.90,-177.97,7.50,0.00,NONE,Yes,No,0.00,face_yolo_geometric,10.4,49.6,True_Positive,
275,49.854,Yes,0.634,Yes,6,Yes,-26.64,176.26,-177.15,7.30,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,51.2,True_Positive,
276,50.033,Yes,0.591,Yes,6,Yes,52.11,165.52,166.25,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh2,11.0,45.8,True_Positive,
277,50.206,Yes,0.589,Yes,6,Yes,56.35,163.83,167.34,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.3,True_Positive,
278,50.377,Yes,0.609,Yes,6,Yes,51.48,167.59,170.41,7.94,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,34.6,True_Positive,
279,50.551,Yes,0.656,Yes,6,Yes,49.10,178.26,0.60,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.7,True_Positive,
280,50.724,Yes,0.731,Yes,6,Yes,46.96,-177.25,3.12,7.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.0,True_Positive,
281,50.900,Yes,0.726,Yes,6,Yes,39.01,-170.98,7.77,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.6,True_Positive,
282,51.072,Yes,0.728,Yes,6,Yes,30.52,-167.69,7.68,6.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.0,True_Positive,
283,51.246,Yes,0.729,Yes,6,Yes,27.98,-166.37,6.81,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.0,True_Positive,
284,51.420,Yes,0.720,Yes,6,Yes,15.62,-162.10,3.51,6.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.5,35.0,True_Positive,
285,51.595,Yes,0.721,Yes,6,Yes,10.85,-157.51,2.24,5.87,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.3,35.5,True_Positive,
286,51.766,Yes,0.730,Yes,6,Yes,-7.06,-162.26,0.77,6.14,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.6,35.1,True_Positive,
287,51.941,Yes,0.710,Yes,6,Yes,-14.29,-166.33,-1.91,5.74,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.5,True_Positive,
288,52.109,Yes,0.737,Yes,6,Yes,-16.59,-173.27,-178.25,6.00,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,11.1,36.2,True_Positive,
289,52.286,Yes,0.719,Yes,6,Yes,-18.00,-164.72,1.00,6.00,0.00,NONE,Yes,No,0.86,face_yolo_mediapipe,10.1,35.2,True_Positive,
290,52.461,Yes,0.724,Yes,6,Yes,-34.52,-167.98,1.06,6.43,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.9,True_Positive,
291,52.625,Yes,0.738,Yes,6,Yes,-30.94,-171.18,1.38,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.7,35.6,False_Positive,
292,52.798,Yes,0.729,Yes,6,Yes,-30.31,-167.17,1.57,6.28,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,36.3,True_Positive,
293,52.974,Yes,0.724,Yes,6,Yes,-41.47,-172.45,2.11,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.4,True_Positive,
294,53.145,Yes,0.733,Yes,6,Yes,-45.09,-173.53,4.44,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,34.1,True_Positive,
295,53.319,Yes,0.745,Yes,6,Yes,-42.19,174.41,-166.72,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.7,True_Positive,
296,53.491,Yes,0.744,Yes,6,Yes,-38.81,167.52,-169.52,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.7,True_Positive,
297,53.666,Yes,0.733,Yes,6,Yes,-39.99,168.06,-167.95,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.7,True_Positive,
298,53.843,Yes,0.730,Yes,6,Yes,-35.63,172.64,-170.84,6.59,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,37.9,True_Positive,
299,54.015,Yes,0.732,Yes,6,Yes,-38.37,173.29,-172.02,7.11,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,35.6,True_Positive,
300,54.182,Yes,0.709,Yes,6,Yes,-29.14,-163.30,-0.13,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.2,35.9,True_Positive,
301,54.360,Yes,0.732,Yes,6,Yes,-15.08,-178.53,-175.93,5.62,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,37.2,True_Positive,
302,54.531,Yes,0.723,Yes,6,Yes,-18.24,-173.08,0.56,5.51,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.6,34.9,True_Positive,
303,54.705,Yes,0.733,Yes,6,Yes,-2.90,-171.61,2.74,5.51,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.5,36.4,True_Positive,
304,54.880,Yes,0.727,Yes,6,Yes,-4.25,-168.15,2.91,5.40,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.5,37.3,True_Positive,
305,55.055,Yes,0.727,Yes,6,Yes,-9.77,-167.38,-0.00,5.40,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,10.3,34.8,True_Positive,
306,55.228,Yes,0.724,Yes,6,Yes,-14.05,-176.39,0.50,5.19,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.4,35.4,True_Positive,
307,55.402,Yes,0.680,Yes,6,Yes,-12.24,-165.68,2.31,5.40,0.00,NONE,Yes,No,1.05,face_yolo_mediapipe,10.5,36.7,True_Positive,
308,55.575,Yes,0.711,Yes,6,Yes,-5.46,-170.01,-0.07,5.51,0.00,NONE,Yes,No,1.22,face_yolo_mediapipe,10.6,35.7,True_Positive,
309,55.750,Yes,0.685,Yes,6,Yes,11.82,-173.58,6.23,5.19,0.00,NONE,Yes,No,1.39,face_yolo_mediapipe,10.4,36.4,True_Positive,
310,55.921,Yes,0.689,Yes,6,Yes,18.94,-170.13,7.12,5.29,0.00,NONE,Yes,No,1.57,face_yolo_mediapipe,10.6,34.8,True_Positive,
311,56.094,Yes,0.715,Yes,6,Yes,21.04,-175.32,4.87,5.29,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.7,True_Positive,
312,56.263,Yes,0.715,Yes,6,Yes,17.41,-172.93,1.81,5.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,11.1,35.9,True_Positive,
313,56.438,Yes,0.650,Yes,6,Yes,17.07,-171.77,2.87,5.09,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.2,35.5,True_Positive,
314,56.614,Yes,0.735,Yes,6,Yes,14.16,-172.05,-1.21,5.51,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.3,36.0,True_Positive,
315,56.788,Yes,0.620,Yes,6,Yes,-25.34,175.37,-2.28,5.29,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.4,True_Positive,
