Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
156,30.226,Yes,0.797,Yes,6,Yes,-13.63,-164.46,-5.39,2.60,0.00,NONE,Yes,Yes,10.68,face_yolo_mediapipe,10.9,36.1,True_Positive,
157,30.402,Yes,0.786,Yes,6,Yes,-10.62,-164.92,-4.62,2.57,0.00,NONE,Yes,Yes,10.85,face_yolo_mediapipe,10.2,36.3,True_Positive,
158,30.577,Yes,0.776,Yes,6,Yes,-12.42,-163.63,-5.18,2.60,0.00,NONE,Yes,Yes,11.03,face_yolo_mediapipe,10.2,35.7,True_Positive,
159,30.756,Yes,0.782,Yes,6,Yes,-15.85,-163.97,-5.55,2.60,0.00,NONE,Yes,Yes,11.20,face_yolo_mediapipe,9.9,36.0,True_Positive,
160,30.935,Yes,0.813,Yes,6,Yes,-12.71,-164.90,-4.92,2.57,0.00,NONE,Yes,Yes,11.38,face_yolo_mediapipe,9.9,36.7,True_Positive,
161,31.110,Yes,0.788,Yes,6,Yes,-14.79,-162.90,-5.08,2.62,0.00,NONE,Yes,Yes,11.56,face_yolo_mediapipe,10.3,35.5,True_Positive,
162,31.286,Yes,0.775,Yes,6,Yes,-16.48,-163.74,-5.25,2.65,0.00,NONE,Yes,Yes,11.74,face_yolo_mediapipe,10.3,35.8,True_Positive,
163,31.462,Yes,0.796,Yes,6,Yes,-19.80,-162.09,-6.18,2.65,0.00,NONE,Yes,Yes,11.91,face_yolo_mediapipe,10.1,35.5,True_Positive,
164,31.639,Yes,0.785,Yes,6,Yes,-17.09,-164.50,-5.12,2.70,0.00,NONE,Yes,Yes,12.09,face_yolo_mediapipe,10.1,35.8,True_Positive,
165,31.814,Yes,0.794,Yes,6,Yes,-18.96,-164.24,-5.77,2.70,0.00,NONE,Yes,Yes,12.26,face_yolo_mediapipe,10.3,35.8,True_Positive,
166,31.996,Yes,0.802,Yes,6,Yes,-20.38,-162.92,-5.78,2.70,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,38.8,True_Positive,
167,32.189,Yes,0.780,Yes,6,Yes,-17.98,-164.59,-4.98,2.73,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,9.0,39.0,True_Positive,
168,32.364,Yes,0.766,Yes,6,Yes,-21.20,-164.43,-5.14,2.70,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.6,38.4,True_Positive,
169,32.548,Yes,0.769,Yes,6,Yes,-21.34,-165.69,-4.31,2.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,40.3,True_Positive,
170,32.731,Yes,0.751,Yes,6,Yes,-23.80,-161.44,-5.57,2.78,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.4,34.9,True_Positive,
171,32.941,Yes,0.774,Yes,6,Yes,-19.28,-164.76,-3.42,2.70,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,8.2,44.1,True_Positive,
172,33.149,Yes,0.784,Yes,6,Yes,-19.51,-164.04,-2.37,2.81,0.00,NONE,Yes,No,0.23,face_yolo_mediapipe,9.9,39.1,True_Positive,
173,33.332,Yes,0.797,Yes,6,Yes,-18.45,-165.54,-2.24,2.78,0.00,NONE,Yes,No,0.42,face_yolo_mediapipe,9.8,38.1,True_Positive,
174,33.550,Yes,0.808,Yes,6,Yes,-19.19,-165.12,-1.87,2.78,0.00,NONE,Yes,No,0.60,face_yolo_mediapipe,9.0,63.4,True_Positive,
175,33.747,Yes,0.785,Yes,6,Yes,-19.06,-164.91,-0.56,2.78,0.00,NONE,Yes,No,0.82,face_yolo_mediapipe,9.4,44.6,True_Positive,
176,33.947,Yes,0.777,Yes,6,Yes,-24.60,-165.37,-0.82,2.87,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.4,50.2,True_Positive,
177,34.200,Yes,0.790,Yes,6,Yes,-25.05,-163.08,0.19,2.87,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.1,99.9,True_Positive,
178,34.428,Yes,0.769,Yes,6,Yes,-29.13,-164.52,0.70,2.93,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.5,77.8,True_Positive,
179,34.643,Yes,0.761,Yes,6,Yes,-34.46,-166.76,1.36,3.10,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.3,63.3,True_Positive,
180,34.831,Yes,0.767,Yes,6,Yes,-38.76,-166.12,2.17,3.25,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,44.8,True_Positive,
181,35.049,Yes,0.771,Yes,6,Yes,-40.59,-166.01,2.29,3.42,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.7,70.4,True_Positive,
182,35.258,Yes,0.780,Yes,6,Yes,-40.10,-168.55,4.71,3.51,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.4,57.5,True_Positive,
183,35.480,Yes,0.784,Yes,6,Yes,-42.83,-168.72,4.35,3.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.5,72.0,True_Positive,
184,35.745,Yes,0.773,Yes,6,Yes,-46.32,-169.29,3.71,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,8.4,102.2,True_Positive,
185,35.931,Yes,0.787,Yes,6,Yes,-47.72,-167.26,1.82,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.7,39.8,True_Positive,
186,36.113,Yes,0.794,Yes,6,Yes,-46.62,-169.78,3.11,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.9,39.3,True_Positive,
187,36.597,Yes,0.787,Yes,6,Yes,-48.14,-170.43,2.38,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,8.3,320.8,True_Positive,
188,36.849,Yes,0.787,Yes,6,Yes,-47.19,-171.88,3.52,3.91,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.5,98.5,True_Positive,
189,37.036,Yes,0.777,Yes,6,Yes,-45.04,-173.63,5.15,3.80,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.8,41.3,True_Positive,
190,37.222,Yes,0.769,Yes,6,Yes,-46.30,-174.16,3.74,3.80,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.6,37.9,True_Positive,
191,37.407,Yes,0.782,Yes,6,Yes,-40.98,-171.60,4.32,3.70,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.9,41.2,True_Positive,
192,37.579,Yes,0.790,Yes,6,Yes,-38.82,-172.78,3.37,3.51,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.8,37.0,True_Positive,
193,37.757,Yes,0.778,Yes,6,Yes,-35.02,-170.08,1.73,3.38,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,36.5,True_Positive,
194,37.933,Yes,0.786,Yes,6,Yes,-32.68,-169.39,2.05,3.18,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,34.1,True_Positive,
195,38.111,Yes,0.762,Yes,6,Yes,-25.64,-169.40,0.89,3.18,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.8,33.9,True_Positive,
196,38.288,Yes,0.766,Yes,6,Yes,-22.34,-171.49,2.17,2.97,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,34.5,True_Positive,
197,38.464,Yes,0.771,Yes,6,Yes,-20.77,-171.05,2.01,3.10,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,34.5,True_Positive,
198,38.642,Yes,0.784,Yes,6,Yes,-14.16,-170.78,1.67,3.03,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.0,35.7,True_Positive,
199,38.822,Yes,0.778,Yes,6,Yes,-14.72,-170.07,1.12,3.03,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,9.9,37.1,True_Positive,
200,38.999,Yes,0.781,Yes,6,Yes,-8.15,-168.91,1.79,3.07,0.00,NONE,Yes,No,0.36,face_yolo_mediapipe,10.1,34.2,True_Positive,
201,39.175,Yes,0.793,Yes,6,Yes,-10.65,-169.88,0.71,3.07,0.00,NONE,Yes,No,0.53,face_yolo_mediapipe,10.2,36.1,True_Positive,
202,39.349,Yes,0.769,Yes,6,Yes,-12.65,-171.23,-0.32,3.10,0.00,NONE,Yes,No,0.71,face_yolo_mediapipe,10.4,36.1,True_Positive,
203,39.527,Yes,0.778,Yes,6,Yes,-3.57,-169.67,1.49,3.14,0.00,NONE,Yes,No,0.88,face_yolo_mediapipe,9.8,35.1,True_Positive,
204,39.696,Yes,0.772,Yes,6,Yes,-6.20,-168.25,1.31,3.18,0.00,NONE,Yes,No,1.06,face_yolo_mediapipe,10.9,36.0,True_Positive,
205,39.869,Yes,0.792,Yes,6,Yes,-5.24,-166.30,1.11,3.18,0.00,NONE,Yes,No,1.23,face_yolo_mediapipe,10.3,34.7,True_Positive,
206,40.042,Yes,0.796,Yes,6,Yes,6.55,-165.25,3.08,3.21,0.00,NONE,Yes,No,1.40,face_yolo_mediapipe,10.4,35.2,True_Positive,
207,40.216,Yes,0.789,Yes,6,Yes,3.18,-161.50,1.36,3.14,0.00,NONE,Yes,No,1.58,face_yolo_mediapipe,10.2,34.4,True_Positive,
208,40.392,Yes,0.773,Yes,6,Yes,10.09,-161.98,1.41,3.21,0.00,NONE,Yes,No,1.75,face_yolo_mediapipe,10.3,35.0,True_Positive,
209,40.566,Yes,0.771,Yes,6,Yes,10.62,-162.26,1.03,3.21,0.00,NONE,Yes,No,1.93,face_yolo_mediapipe,10.4,35.0,True_Positive,
210,40.742,Yes,0.763,Yes,6,Yes,10.14,-164.08,0.05,3.21,0.00,NONE,Yes,No,2.10,face_yolo_mediapipe,10.3,34.6,True_Positive,
211,40.918,Yes,0.756,Yes,6,Yes,14.31,-164.83,1.26,3.25,0.00,NONE,Yes,No,2.28,face_yolo_mediapipe,10.1,34.7,True_Positive,
212,41.095,Yes,0.768,Yes,6,Yes,12.71,-164.16,1.07,3.29,0.00,NONE,Yes,No,2.46,face_yolo_mediapipe,10.2,34.5,True_Positive,
213,41.269,Yes,0.773,Yes,6,Yes,15.02,-163.51,2.06,3.33,0.00,NONE,Yes,No,2.63,face_yolo_mediapipe,10.3,34.6,True_Positive,
214,41.442,Yes,0.776,Yes,6,Yes,14.17,-161.56,2.13,3.38,0.00,NONE,Yes,No,2.80,face_yolo_mediapipe,10.3,34.3,True_Positive,
215,41.627,Yes,0.785,Yes,6,Yes,19.09,-163.89,1.99,3.42,0.00,NONE,Yes,No,2.98,face_yolo_mediapipe,9.5,34.3,True_Positive,
216,41.794,Yes,0.807,Yes,6,Yes,15.22,-166.31,1.26,3.46,0.00,NONE,Yes,Yes,3.16,face_yolo_mediapipe,11.0,35.2,True_Positive,
217,41.968,Yes,0.820,Yes,6,Yes,15.41,-163.63,2.49,3.42,0.00,NONE,Yes,Yes,3.33,face_yolo_mediapipe,10.4,34.2,True_Positive,
218,42.142,Yes,0.790,Yes,6,Yes,13.80,-163.39,1.72,3.42,0.00,NONE,Yes,Yes,3.50,face_yolo_mediapipe,10.4,35.0,True_Positive,
219,42.318,Yes,0.782,Yes,6,Yes,13.58,-162.19,1.73,3.42,0.00,NONE,Yes,Yes,3.68,face_yolo_mediapipe,10.1,34.4,True_Positive,
220,42.491,Yes,0.775,Yes,6,Yes,18.92,-164.91,3.14,3.51,0.00,NONE,Yes,Yes,3.85,face_yolo_mediapipe,10.3,35.0,True_Positive,
221,42.665,Yes,0.754,Yes,6,Yes,10.97,-164.54,1.04,3.46,0.00,NONE,Yes,Yes,4.03,face_yolo_mediapipe,10.4,35.0,True_Positive,
222,42.838,Yes,0.749,Yes,6,Yes,14.14,-160.84,3.46,3.51,0.00,NONE,Yes,Yes,4.20,face_yolo_mediapipe,10.4,34.3,True_Positive,
223,43.015,Yes,0.780,Yes,6,Yes,13.29,-163.10,2.86,3.65,0.00,NONE,Yes,Yes,4.37,face_yolo_mediapipe,10.3,35.3,True_Positive,
224,43.188,Yes,0.776,Yes,6,Yes,11.70,-163.77,2.27,3.60,0.00,NONE,Yes,Yes,4.55,face_yolo_mediapipe,10.3,34.9,True_Positive,
225,43.361,Yes,0.778,Yes,6,Yes,12.26,-165.91,1.47,3.75,0.00,NONE,Yes,Yes,4.72,face_yolo_mediapipe,10.5,34.6,True_Positive,
226,43.532,Yes,0.771,Yes,6,Yes,13.54,-165.86,1.92,3.70,0.00,NONE,Yes,Yes,4.89,face_yolo_mediapipe,10.4,34.4,True_Positive,
227,43.706,Yes,0.719,Yes,6,Yes,14.39,-164.25,3.09,3.75,0.00,NONE,Yes,Yes,5.07,face_yolo_mediapipe,10.4,34.5,True_Positive,
228,43.874,Yes,0.729,Yes,6,Yes,11.29,-164.27,2.88,3.70,0.00,NONE,Yes,Yes,5.24,face_yolo_mediapipe,11.0,35.0,True_Positive,
229,44.046,Yes,0.739,Yes,6,Yes,5.91,-170.18,0.30,3.70,0.00,NONE,Yes,Yes,5.41,face_yolo_mediapipe,10.4,34.3,True_Positive,
230,44.220,Yes,0.758,Yes,6,Yes,10.33,-164.33,1.95,3.70,0.00,NONE,Yes,Yes,5.58,face_yolo_mediapipe,10.4,34.8,True_Positive,
231,44.397,Yes,0.751,Yes,6,Yes,7.64,-168.05,0.81,3.70,0.00,NONE,Yes,Yes,5.76,face_yolo_mediapipe,10.1,35.4,True_Positive,
232,44.569,Yes,0.750,Yes,6,Yes,6.60,-163.90,1.35,3.75,0.00,NONE,Yes,Yes,5.93,face_yolo_mediapipe,10.4,34.9,True_Positive,
233,44.745,Yes,0.754,Yes,6,Yes,4.56,-165.13,1.18,3.80,0.00,NONE,Yes,Yes,6.10,face_yolo_mediapipe,10.3,35.8,True_Positive,
234,44.919,Yes,0.729,Yes,6,Yes,8.94,-167.51,2.02,3.80,0.00,NONE,Yes,Yes,6.28,face_yolo_mediapipe,10.4,35.9,True_Positive,
235,45.095,Yes,0.755,Yes,6,Yes,8.98,-166.84,2.14,3.80,0.00,NONE,Yes,Yes,6.45,face_yolo_mediapipe,10.1,34.7,True_Positive,
236,45.271,Yes,0.754,Yes,6,Yes,11.04,-169.02,2.72,3.91,0.00,NONE,Yes,Yes,6.63,face_yolo_mediapipe,10.0,33.9,True_Positive,
237,45.447,Yes,0.759,Yes,6,Yes,10.36,-165.98,3.17,3.91,0.00,NONE,Yes,Yes,6.81,face_yolo_mediapipe,10.0,34.9,True_Positive,
238,45.622,Yes,0.746,Yes,6,Yes,9.51,-168.87,1.73,3.97,0.00,NONE,Yes,Yes,6.98,face_yolo_mediapipe,10.3,36.1,True_Positive,
239,45.800,Yes,0.742,Yes,6,Yes,7.52,-169.73,2.45,4.09,0.00,NONE,Yes,Yes,7.16,face_yolo_mediapipe,9.9,35.2,True_Positive,
240,45.969,Yes,0.758,Yes,6,Yes,7.50,-168.08,2.24,3.91,0.00,NONE,Yes,Yes,7.34,face_yolo_mediapipe,11.0,35.2,True_Positive,
241,46.143,Yes,0.748,Yes,6,Yes,7.09,-165.20,2.39,4.03,0.00,NONE,Yes,Yes,7.50,face_yolo_mediapipe,10.3,35.7,True_Positive,
242,46.318,Yes,0.745,Yes,6,Yes,-8.05,-172.13,-0.48,4.15,0.00,NONE,Yes,Yes,7.68,face_yolo_mediapipe,10.3,35.6,True_Positive,
243,46.494,Yes,0.723,Yes,6,Yes,3.49,-167.75,1.52,4.15,0.00,NONE,Yes,Yes,7.85,face_yolo_mediapipe,10.2,35.9,True_Positive,
244,46.669,Yes,0.743,Yes,6,Yes,-0.26,-167.55,1.19,4.22,0.00,NONE,Yes,Yes,8.03,face_yolo_mediapipe,10.3,36.4,True_Positive,
245,46.843,Yes,0.736,Yes,6,Yes,-3.22,-173.76,-1.12,4.22,0.00,NONE,Yes,Yes,8.20,face_yolo_mediapipe,10.4,35.2,True_Positive,
246,47.015,Yes,0.759,Yes,6,Yes,2.29,-167.97,1.15,4.22,0.00,NONE,Yes,Yes,8.38,face_yolo_mediapipe,10.4,35.0,True_Positive,
247,47.193,Yes,0.768,Yes,6,Yes,-1.81,-171.83,0.89,4.22,0.00,NONE,Yes,Yes,8.55,face_yolo_mediapipe,10.0,36.3,True_Positive,
248,47.367,Yes,0.723,Yes,6,Yes,-3.85,-173.22,-1.97,4.35,0.00,NONE,Yes,Yes,8.73,face_yolo_mediapipe,10.4,35.9,True_Positive,
249,47.541,Yes,0.768,Yes,6,Yes,3.13,-170.39,0.73,4.29,0.00,NONE,Yes,Yes,8.90,face_yolo_mediapipe,10.4,35.8,True_Positive,
250,47.716,Yes,0.756,Yes,6,Yes,1.42,-168.82,1.50,4.43,0.00,NONE,Yes,Yes,9.08,face_yolo_mediapipe,10.3,35.9,True_Positive,
251,47.890,Yes,0.751,Yes,6,Yes,-5.87,-170.50,-0.85,4.50,0.00,NONE,Yes,Yes,9.25,face_yolo_mediapipe,10.3,35.7,True_Positive,
252,48.058,Yes,0.730,Yes,6,Yes,9.32,-172.84,3.90,4.35,0.00,NONE,Yes,Yes,9.42,face_yolo_mediapipe,11.1,35.4,True_Positive,
253,48.230,Yes,0.748,Yes,6,Yes,-15.36,-175.30,-1.15,4.66,0.00,NONE,Yes,Yes,9.59,face_yolo_mediapipe,10.5,35.3,True_Positive,
254,48.403,Yes,0.738,Yes,6,Yes,1.12,-169.59,1.57,4.50,0.00,NONE,Yes,Yes,9.77,face_yolo_mediapipe,10.6,35.8,True_Positive,
255,48.578,Yes,0.721,Yes,6,Yes,-11.10,-172.38,-1.38,4.74,0.00,NONE,Yes,Yes,9.94,face_yolo_mediapipe,10.3,35.6,True_Positive,
256,48.750,Yes,0.728,Yes,6,Yes,-13.52,-170.80,-2.02,4.66,0.00,NONE,Yes,Yes,10.11,face_yolo_mediapipe,10.5,35.8,True_Positive,
257,48.924,Yes,0.736,Yes,6,Yes,-17.32,-174.81,-3.21,4.91,0.00,NONE,Yes,Yes,10.29,face_yolo_mediapipe,10.4,34.9,True_Positive,
258,49.096,Yes,0.732,Yes,6,Yes,8.43,-173.52,-0.94,4.82,0.00,NONE,Yes,Yes,10.46,face_yolo_mediapipe,10.5,35.1,True_Positive,
259,49.273,Yes,0.727,Yes,6,Yes,-16.81,-168.21,-3.43,4.82,0.00,NONE,Yes,Yes,10.63,face_yolo_mediapipe,10.2,35.9,True_Positive,
260,49.448,Yes,0.722,Yes,6,Yes,-2.94,-168.19,-2.18,5.00,0.00,NONE,Yes,Yes,10.81,face_yolo_mediapipe,10.4,37.9,True_Positive,
261,49.621,Yes,0.748,Yes,6,Yes,-10.56,-175.02,-3.55,4.91,0.00,NONE,Yes,Yes,10.98,face_yolo_mediapipe,10.5,35.3,True_Positive,
262,49.795,Yes,0.711,Yes,6,Yes,2.75,-168.20,-3.24,4.82,0.00,NONE,Yes,Yes,11.16,face_yolo_mediapipe,10.6,36.0,True_Positive,
263,49.973,Yes,0.746,Yes,6,Yes,-11.77,-174.58,-4.68,4.82,0.00,NONE,Yes,Yes,11.33,face_yolo_mediapipe,10.0,35.4,True_Positive,
264,50.140,Yes,0.719,Yes,6,Yes,-1.23,-172.61,-3.23,5.09,0.00,NONE,Yes,Yes,11.51,face_yolo_mediapipe,11.1,34.6,True_Positive,
265,50.313,Yes,0.701,Yes,6,Yes,4.25,-164.60,-2.95,5.09,0.00,NONE,Yes,Yes,11.67,face_yolo_mediapipe,10.4,35.3,True_Positive,
266,50.486,Yes,0.674,Yes,6,Yes,7.06,-168.71,-3.58,5.00,0.00,NONE,Yes,Yes,11.85,face_yolo_mediapipe,10.4,34.2,True_Positive,
267,50.664,Yes,0.639,Yes,6,Yes,19.49,-169.20,-1.03,5.09,0.00,NONE,Yes,Yes,12.02,face_yolo_mediapipe,10.1,36.4,True_Positive,
268,50.841,Yes,0.631,Yes,6,Yes,0.92,-172.64,-3.62,5.00,0.00,NONE,Yes,Yes,12.20,face_yolo_mediapipe,10.3,36.7,True_Positive,
269,51.017,Yes,0.667,Yes,6,Yes,12.26,-172.46,-1.61,5.09,0.00,NONE,Yes,Yes,12.38,face_yolo_mediapipe,10.1,35.5,True_Positive,
270,51.192,Yes,0.672,Yes,6,Yes,-0.90,-170.76,-3.82,5.09,0.00,NONE,Yes,Yes,12.55,face_yolo_mediapipe,10.3,35.5,True_Positive,
271,51.367,Yes,0.709,Yes,6,Yes,11.09,-171.07,-4.84,5.19,0.00,NONE,Yes,Yes,12.73,face_yolo_mediapipe,10.3,35.7,True_Positive,
272,51.541,Yes,0.732,Yes,6,Yes,-6.42,-173.87,-7.04,5.19,0.00,NONE,Yes,Yes,12.90,face_yolo_mediapipe,10.3,35.8,True_Positive,
273,51.716,Yes,0.659,Yes,6,Yes,11.65,-175.75,-3.14,5.40,0.00,NONE,Yes,Yes,13.08,face_yolo_mediapipe,10.4,35.8,True_Positive,
274,51.889,Yes,0.696,Yes,6,Yes,-13.75,-173.58,-5.00,5.19,0.00,NONE,Yes,Yes,13.25,face_yolo_mediapipe,10.4,35.2,True_Positive,
275,52.065,Yes,0.601,Yes,6,Yes,-12.81,-172.74,-1.15,5.40,0.00,NONE,Yes,Yes,13.43,face_yolo_mediapipe,10.2,35.4,True_Positive,
276,52.233,Yes,0.716,Yes,6,Yes,2.46,-170.79,0.02,5.09,0.00,NONE,Yes,Yes,13.60,face_yolo_mediapipe,11.1,36.1,True_Positive,
277,52.408,Yes,0.675,Yes,6,Yes,-13.13,-176.00,-0.18,5.19,0.00,NONE,Yes,Yes,13.77,face_yolo_mediapipe,10.3,36.0,True_Positive,
278,52.581,Yes,0.744,Yes,6,Yes,3.64,-175.72,0.55,5.19,0.00,NONE,Yes,Yes,13.94,face_yolo_mediapipe,10.4,35.2,True_Positive,
279,52.759,Yes,0.768,Yes,6,Yes,-17.50,-172.45,-0.75,5.29,0.00,NONE,Yes,Yes,14.12,face_yolo_mediapipe,10.0,35.8,True_Positive,
280,52.933,Yes,0.735,Yes,6,Yes,3.48,-172.33,2.69,5.09,0.00,NONE,Yes,Yes,14.29,face_yolo_mediapipe,10.4,35.8,True_Positive,
281,53.107,Yes,0.744,Yes,6,Yes,-5.95,-166.56,1.92,5.40,0.00,NONE,Yes,Yes,14.47,face_yolo_mediapipe,10.4,36.1,True_Positive,
282,53.282,Yes,0.745,Yes,6,Yes,-9.96,-169.94,-0.95,5.40,0.00,NONE,Yes,Yes,14.64,face_yolo_mediapipe,10.5,36.1,True_Positive,
283,53.456,Yes,0.709,Yes,6,Yes,-4.88,-173.02,1.66,5.29,0.00,NONE,Yes,Yes,14.82,face_yolo_mediapipe,10.4,35.7,True_Positive,
284,53.632,Yes,0.761,Yes,6,Yes,4.05,-178.31,1.16,5.29,0.00,NONE,Yes,Yes,14.99,face_yolo_mediapipe,10.2,35.5,True_Positive,
285,53.806,Yes,0.746,Yes,6,Yes,5.79,179.15,2.59,5.40,0.00,NONE,Yes,Yes,15.17,face_yolo_mediapipe,10.4,36.1,True_Positive,
286,53.982,Yes,0.750,Yes,6,Yes,0.72,-174.30,2.81,5.51,0.00,NONE,Yes,Yes,15.34,face_yolo_mediapipe,10.4,38.6,True_Positive,
287,54.155,Yes,0.755,Yes,6,Yes,2.63,-176.64,1.58,5.51,0.00,NONE,Yes,Yes,15.52,face_yolo_mediapipe,10.4,35.3,True_Positive,
288,54.322,Yes,0.796,Yes,6,Yes,-11.79,-168.78,2.40,5.40,0.00,NONE,Yes,Yes,15.69,face_yolo_mediapipe,11.0,35.4,True_Positive,
289,54.495,Yes,0.802,Yes,6,Yes,-9.62,-175.48,2.26,5.40,0.00,NONE,Yes,Yes,15.86,face_yolo_mediapipe,10.5,36.1,True_Positive,
290,54.667,Yes,0.766,Yes,6,Yes,-15.44,-169.11,-0.08,5.62,0.00,NONE,Yes,Yes,16.03,face_yolo_mediapipe,10.5,35.6,True_Positive,
291,54.841,Yes,0.742,Yes,6,Yes,-15.35,-170.79,1.95,5.74,0.00,NONE,Yes,Yes,16.20,face_yolo_mediapipe,10.3,35.9,True_Positive,
292,55.014,Yes,0.691,Yes,6,Yes,-8.09,-173.36,1.18,5.87,0.00,NONE,Yes,Yes,16.38,face_yolo_mediapipe,10.4,35.6,True_Positive,
293,55.187,Yes,0.722,Yes,6,Yes,-16.55,-172.10,-1.00,5.51,0.00,NONE,Yes,Yes,16.55,face_yolo_mediapipe,10.4,35.8,True_Positive,
294,55.359,Yes,0.753,Yes,6,Yes,-0.75,-174.11,2.89,5.62,0.00,NONE,Yes,Yes,16.72,face_yolo_mediapipe,10.5,35.8,True_Positive,
295,55.538,Yes,0.760,Yes,6,Yes,-22.91,-171.60,-2.50,5.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.8,35.5,True_Positive,
296,55.715,Yes,0.697,Yes,6,Yes,-14.13,-179.93,-1.39,5.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.3,37.6,True_Positive,
297,55.885,Yes,0.741,Yes,6,Yes,-15.07,-172.10,1.61,5.87,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.5,33.7,True_Positive,
298,56.057,Yes,0.695,Yes,6,Yes,-12.86,-168.79,-1.21,5.74,0.00,NONE,Yes,No,0.35,face_yolo_mediapipe,10.5,35.3,True_Positive,
299,56.232,Yes,0.735,Yes,6,Yes,-15.40,-170.37,-2.55,5.74,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.2,35.7,True_Positive,
300,56.398,Yes,0.764,Yes,6,Yes,-23.67,-172.23,-1.89,6.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.1,35.1,True_Positive,
301,56.570,Yes,0.746,Yes,6,Yes,-16.89,-176.86,-1.56,5.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.5,35.3,True_Positive,
302,56.742,Yes,0.765,Yes,6,Yes,-18.38,-168.84,-2.86,5.87,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.5,35.9,True_Positive,
303,56.916,Yes,0.778,Yes,6,Yes,-16.31,-172.41,-2.21,5.87,0.00,NONE,Yes,No,0.34,face_yolo_mediapipe,10.4,36.2,True_Positive,
304,57.090,Yes,0.778,Yes,6,Yes,-0.89,-172.19,-2.45,5.62,0.00,NONE,Yes,No,0.52,face_yolo_mediapipe,10.4,35.6,True_Positive,
305,57.265,Yes,0.766,Yes,6,Yes,-13.57,-173.70,-2.36,5.74,0.00,NONE,Yes,No,0.69,face_yolo_mediapipe,10.3,35.6,True_Positive,
306,57.437,Yes,0.774,Yes,6,Yes,-9.57,-172.60,-2.93,5.62,0.00,NONE,Yes,No,0.87,face_yolo_mediapipe,10.5,35.8,True_Positive,
307,57.612,Yes,0.764,Yes,6,Yes,13.66,-170.45,1.74,6.00,0.00,NONE,Yes,No,1.04,face_yolo_mediapipe,10.2,35.6,True_Positive,
308,57.786,Yes,0.753,Yes,6,Yes,-13.53,-176.39,-3.23,5.87,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,10.3,35.6,True_Positive,
309,57.959,Yes,0.748,Yes,6,Yes,-3.29,-172.66,-1.15,6.00,0.00,NONE,Yes,No,1.39,face_yolo_mediapipe,10.4,36.1,True_Positive,
310,58.132,Yes,0.767,Yes,6,Yes,-0.37,-172.26,0.87,5.87,0.00,NONE,Yes,No,1.56,face_yolo_mediapipe,10.5,35.7,True_Positive,
311,58.304,Yes,0.751,Yes,6,Yes,-12.00,-171.42,-2.35,6.00,0.00,NONE,Yes,No,1.73,face_yolo_mediapipe,10.2,33.8,True_Positive,
312,58.468,Yes,0.748,Yes,6,Yes,9.68,-173.07,-1.65,5.87,0.00,NONE,Yes,No,1.91,face_yolo_mediapipe,11.1,34.1,True_Positive,
