Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
358,55.056,Yes,0.906,Yes,6,Yes,-42.73,178.77,-177.06,2.45,0.00,NONE,No,No,0.00,person_box_geometric,13.0,90.4,True_Positive,
359,55.253,Yes,0.898,Yes,6,Yes,-29.88,178.45,-177.85,2.03,0.00,NONE,No,No,0.00,person_box_geometric,15.0,93.8,False_Positive,
360,55.466,Yes,0.912,Yes,6,Yes,-28.58,178.40,-177.89,2.00,0.00,NONE,No,No,0.00,person_box_geometric,12.4,94.4,True_Positive,
361,55.659,Yes,0.918,Yes,6,Yes,-28.53,178.40,-177.89,2.00,0.00,NONE,No,No,0.00,person_box_geometric,15.8,92.6,False_Positive,
362,55.866,Yes,0.919,Yes,6,Yes,-25.99,178.26,-178.06,1.94,0.00,NONE,No,No,0.00,person_box_geometric,13.1,93.5,True_Positive,
363,56.064,Yes,0.928,Yes,6,Yes,-26.29,178.35,-178.04,1.95,0.00,NONE,No,No,0.00,person_box_geometric,15.1,94.2,False_Positive,
364,56.273,Yes,0.931,Yes,6,Yes,-24.50,178.19,-178.12,1.92,0.00,NONE,No,No,0.00,person_box_geometric,13.1,95.4,True_Positive,
365,56.469,Yes,0.933,Yes,6,Yes,-21.26,177.88,-178.27,1.88,0.00,NONE,No,No,0.00,person_box_geometric,15.5,94.9,False_Positive,
366,56.678,Yes,0.936,Yes,6,Yes,-19.30,177.75,-178.38,1.85,0.00,NONE,Yes,No,0.00,person_box_geometric,13.1,94.6,True_Positive,
367,56.878,Yes,0.936,Yes,6,Yes,-16.04,177.49,-178.58,1.80,0.00,NONE,Yes,No,0.21,person_box_geometric,14.9,94.8,False_Positive,
368,57.087,Yes,0.938,Yes,6,Yes,-8.39,177.79,-179.17,1.78,0.00,NONE,Yes,No,0.41,person_box_geometric,13.2,95.6,True_Positive,
369,57.282,Yes,0.939,Yes,6,Yes,-15.14,177.53,-178.59,1.79,0.00,NONE,Yes,No,0.62,person_box_geometric,15.6,93.7,False_Positive,
370,57.490,Yes,0.940,Yes,6,Yes,-4.67,177.65,-179.41,1.78,0.00,NONE,Yes,No,0.81,person_box_geometric,13.2,95.2,True_Positive,
371,57.689,Yes,0.941,Yes,6,Yes,-14.80,177.42,-178.64,1.78,0.00,NONE,Yes,No,1.02,person_box_geometric,15.1,95.0,False_Positive,
372,57.901,Yes,0.940,Yes,6,Yes,-2.55,177.88,-179.57,1.76,0.00,NONE,Yes,No,1.22,person_box_geometric,12.4,94.0,True_Positive,
373,58.096,Yes,0.940,Yes,6,Yes,-11.86,177.48,-178.82,1.76,0.00,NONE,Yes,No,1.43,person_box_geometric,15.4,92.8,False_Positive,
374,58.304,Yes,0.938,Yes,6,Yes,-12.04,177.25,-178.82,1.76,0.00,NONE,Yes,No,1.63,person_box_geometric,13.2,95.0,True_Positive,
375,58.503,Yes,0.937,Yes,6,Yes,-11.28,177.09,-178.85,1.76,0.00,NONE,Yes,No,1.83,person_box_geometric,15.4,96.8,False_Positive,
376,58.712,Yes,0.938,Yes,6,Yes,-11.78,177.48,-178.81,1.76,0.00,NONE,Yes,No,2.03,person_box_geometric,13.1,95.5,True_Positive,
377,58.908,Yes,0.936,Yes,6,Yes,-12.02,177.25,-178.82,1.76,0.00,NONE,Yes,No,2.24,person_box_geometric,15.7,94.9,False_Positive,
378,59.114,Yes,0.937,Yes,6,Yes,-2.18,177.78,-179.59,1.76,0.00,NONE,Yes,No,2.44,person_box_geometric,13.4,94.0,True_Positive,
379,59.313,Yes,0.938,Yes,6,Yes,-7.52,177.89,-179.22,1.78,0.00,NONE,Yes,No,2.64,person_box_geometric,15.3,96.4,False_Positive,
380,59.522,Yes,0.938,Yes,6,Yes,-14.89,177.55,-178.60,1.79,0.00,NONE,Yes,No,2.84,person_box_geometric,13.2,95.2,True_Positive,
381,59.719,Yes,0.938,Yes,6,Yes,-17.23,177.71,-178.48,1.82,0.00,NONE,Yes,Yes,3.05,person_box_geometric,15.4,94.6,False_Positive,
382,59.928,Yes,0.938,Yes,6,Yes,-19.36,177.84,-178.35,1.85,0.00,NONE,Yes,Yes,3.25,person_box_geometric,13.3,94.7,True_Positive,
383,60.129,Yes,0.929,Yes,6,Yes,-24.73,178.14,-178.07,1.93,0.00,NONE,No,No,0.00,person_box_geometric,14.6,94.8,False_Positive,
384,60.339,Yes,0.928,Yes,6,Yes,-28.29,178.43,-177.88,2.00,0.00,NONE,No,No,0.00,person_box_geometric,12.3,91.6,True_Positive,
385,60.535,Yes,0.926,Yes,6,Yes,-29.43,178.42,-177.82,2.03,0.00,NONE,No,No,0.00,person_box_geometric,15.3,93.2,False_Positive,
386,60.741,Yes,0.928,Yes,6,Yes,-32.27,178.44,-177.60,2.09,0.00,NONE,No,No,0.00,person_box_geometric,13.1,93.2,True_Positive,
387,60.894,Yes,0.528,Yes,6,Yes,-52.64,173.67,-172.21,12.97,0.00,NONE,No,No,0.00,face_yolo_geometric,15.3,50.1,False_Positive,
388,61.058,Yes,0.556,Yes,6,Yes,-51.19,174.11,-172.53,12.00,0.00,NONE,No,No,0.00,face_yolo_geometric,13.3,51.5,True_Positive,
389,61.212,Yes,0.598,Yes,6,Yes,-49.10,174.46,-173.02,10.91,0.00,NONE,No,No,0.00,face_yolo_geometric,15.2,51.0,False_Positive,
390,61.374,Yes,0.660,Yes,6,Yes,-50.18,174.16,-172.67,10.91,0.00,NONE,No,No,0.00,face_yolo_geometric,13.2,49.8,True_Positive,
391,61.526,Yes,0.696,Yes,6,Yes,-48.34,174.53,-173.10,10.43,0.00,NONE,No,No,0.00,face_yolo_geometric,15.3,49.0,False_Positive,
392,61.677,Yes,0.718,Yes,6,Yes,-59.43,155.50,-159.95,9.23,0.00,NONE,No,No,0.00,face_yolo_mediapipe,13.0,36.1,True_Positive,
393,61.813,Yes,0.753,Yes,6,Yes,-62.61,169.53,7.91,9.23,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.8,35.1,False_Positive,
394,61.961,Yes,0.763,Yes,6,Yes,-59.92,175.16,4.96,9.06,0.00,NONE,No,No,0.00,face_yolo_mediapipe,13.2,34.8,True_Positive,
395,62.098,Yes,0.770,Yes,6,Yes,-57.50,170.95,8.57,9.06,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.4,34.8,False_Positive,
396,62.251,Yes,0.769,Yes,6,Yes,-50.90,172.31,9.25,8.42,0.00,NONE,No,No,0.00,face_yolo_mediapipe,12.4,35.0,True_Positive,
397,62.387,Yes,0.787,Yes,6,Yes,-46.53,177.48,5.82,7.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.8,35.0,False_Positive,
398,62.535,Yes,0.779,Yes,6,Yes,-45.86,178.85,3.51,7.62,0.00,NONE,No,No,0.00,face_yolo_mediapipe,13.3,35.6,True_Positive,
399,62.672,Yes,0.780,Yes,6,Yes,-43.44,-177.14,1.69,7.27,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.2,34.1,False_Positive,
400,62.822,Yes,0.777,Yes,6,Yes,-40.18,-176.91,0.70,7.06,0.00,NONE,No,No,0.00,face_yolo_mediapipe,12.7,34.6,True_Positive,
401,62.958,Yes,0.780,Yes,6,Yes,-38.30,-175.91,-1.17,6.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.6,34.9,False_Positive,
402,63.105,Yes,0.774,Yes,6,Yes,-36.35,-178.43,-1.09,6.67,0.00,NONE,No,No,0.00,face_yolo_mediapipe,13.3,33.8,True_Positive,
403,63.242,Yes,0.783,Yes,6,Yes,-32.80,-178.41,-1.07,6.49,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.2,34.3,False_Positive,
404,63.389,Yes,0.766,Yes,6,Yes,-32.54,-175.18,-3.66,6.67,0.00,NONE,No,No,0.00,face_yolo_mediapipe,13.4,34.8,True_Positive,
405,63.525,Yes,0.765,Yes,6,Yes,-27.32,-174.34,-4.11,6.40,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.7,35.2,False_Positive,
406,63.673,Yes,0.775,Yes,6,Yes,-26.44,-174.22,-4.66,6.49,0.00,NONE,No,No,0.00,face_yolo_mediapipe,13.3,35.5,True_Positive,
407,63.811,Yes,0.774,Yes,6,Yes,-22.09,-174.55,-5.01,6.32,0.00,NONE,No,No,0.00,face_yolo_mediapipe,15.3,35.7,False_Positive,
408,63.963,Yes,0.779,Yes,6,Yes,-19.43,-173.56,-5.46,6.40,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,12.4,34.4,True_Positive,
409,64.099,Yes,0.773,Yes,6,Yes,-18.44,-178.39,-5.90,6.32,0.00,NONE,Yes,No,0.15,face_yolo_mediapipe,15.4,33.8,False_Positive,
410,64.244,Yes,0.767,Yes,6,Yes,-17.03,-175.28,-6.34,6.40,0.00,NONE,Yes,No,0.29,face_yolo_mediapipe,13.3,33.3,True_Positive,
411,64.383,Yes,0.759,Yes,6,Yes,-15.78,-178.50,-6.40,6.40,0.00,NONE,Yes,No,0.43,face_yolo_mediapipe,14.5,32.8,False_Positive,
412,64.530,Yes,0.757,Yes,6,Yes,-15.19,-175.97,-6.31,6.40,0.00,NONE,Yes,No,0.57,face_yolo_mediapipe,13.2,33.5,True_Positive,
413,64.665,Yes,0.754,Yes,6,Yes,-12.39,-176.78,-6.39,6.40,0.00,NONE,Yes,No,0.72,face_yolo_mediapipe,15.4,33.4,False_Positive,
414,64.813,Yes,0.737,Yes,6,Yes,-14.55,-176.04,-5.66,6.49,0.00,NONE,Yes,No,0.85,face_yolo_mediapipe,13.3,35.4,True_Positive,
415,64.950,Yes,0.766,Yes,6,Yes,-11.06,-176.14,-5.37,6.40,0.00,NONE,Yes,No,1.00,face_yolo_mediapipe,15.3,34.4,False_Positive,
416,65.098,Yes,0.774,Yes,6,Yes,-17.22,-176.77,-4.97,6.49,0.00,NONE,Yes,No,1.14,face_yolo_mediapipe,13.2,34.9,True_Positive,
417,65.233,Yes,0.781,Yes,6,Yes,-11.23,-175.84,-4.47,6.40,0.00,NONE,Yes,No,1.29,face_yolo_mediapipe,15.7,34.3,False_Positive,
418,65.382,Yes,0.770,Yes,6,Yes,-14.46,-176.34,-4.46,6.32,0.00,NONE,Yes,No,1.42,face_yolo_mediapipe,13.2,35.2,True_Positive,
419,65.519,Yes,0.767,Yes,6,Yes,-16.50,-176.48,-4.23,6.58,0.00,NONE,Yes,No,1.57,face_yolo_mediapipe,15.2,33.9,False_Positive,
420,65.672,Yes,0.753,Yes,6,Yes,-13.99,-176.88,-4.15,6.49,0.00,NONE,Yes,No,1.71,face_yolo_mediapipe,12.3,34.1,True_Positive,
421,65.806,Yes,0.755,Yes,6,Yes,-11.66,-176.52,-3.23,6.40,0.00,NONE,Yes,No,1.86,face_yolo_mediapipe,16.0,34.5,False_Positive,
422,65.955,Yes,0.741,Yes,6,Yes,-9.39,-176.25,-3.32,6.49,0.00,NONE,Yes,No,2.00,face_yolo_mediapipe,13.2,35.3,True_Positive,
423,66.102,Yes,0.742,Yes,6,Yes,-7.16,-176.91,-3.13,6.40,0.00,NONE,Yes,No,2.14,face_yolo_mediapipe,13.2,34.6,True_Positive,
424,66.250,Yes,0.731,Yes,6,Yes,-9.32,-178.74,-3.64,6.49,0.00,NONE,Yes,No,2.29,face_yolo_mediapipe,13.2,34.8,True_Positive,
425,66.397,Yes,0.747,Yes,6,Yes,-6.04,-177.20,-2.88,6.49,0.00,NONE,Yes,No,2.44,face_yolo_mediapipe,13.4,35.5,True_Positive,
426,66.544,Yes,0.744,Yes,6,Yes,-9.84,-177.99,-2.67,6.49,0.00,NONE,Yes,No,2.59,face_yolo_mediapipe,13.4,35.0,True_Positive,
427,66.693,Yes,0.732,Yes,6,Yes,-6.83,-176.87,-2.72,6.40,0.00,NONE,Yes,No,2.73,face_yolo_mediapipe,13.1,35.3,True_Positive,
428,66.840,Yes,0.733,Yes,6,Yes,-5.03,-177.09,-2.18,6.49,0.00,NONE,Yes,No,2.88,face_yolo_mediapipe,13.3,34.9,True_Positive,
429,66.989,Yes,0.731,Yes,6,Yes,-1.05,-178.31,-2.13,6.49,0.00,NONE,Yes,Yes,3.03,face_yolo_mediapipe,13.3,36.3,True_Positive,
430,67.138,Yes,0.742,Yes,6,Yes,-5.95,-176.88,-1.98,6.49,0.00,NONE,Yes,Yes,3.18,face_yolo_mediapipe,13.4,36.5,True_Positive,
431,67.286,Yes,0.742,Yes,6,Yes,-1.94,-176.75,-1.38,6.49,0.00,NONE,Yes,Yes,3.33,face_yolo_mediapipe,13.2,35.3,True_Positive,
432,67.440,Yes,0.758,Yes,6,Yes,-8.44,-178.01,-1.21,6.49,0.00,NONE,Yes,Yes,3.48,face_yolo_mediapipe,12.3,34.7,True_Positive,
433,67.585,Yes,0.762,Yes,6,Yes,-6.46,-178.65,-0.80,6.40,0.00,NONE,Yes,Yes,3.63,face_yolo_mediapipe,13.5,34.8,True_Positive,
434,67.732,Yes,0.781,Yes,6,Yes,-4.65,-177.39,-1.01,6.49,0.00,NONE,Yes,Yes,3.77,face_yolo_mediapipe,13.4,35.0,True_Positive,
435,67.879,Yes,0.780,Yes,6,Yes,-6.91,-177.96,-1.48,6.58,0.00,NONE,Yes,Yes,3.92,face_yolo_mediapipe,13.2,33.7,True_Positive,
436,68.027,Yes,0.780,Yes,6,Yes,-3.85,-178.62,-0.49,6.58,0.00,NONE,Yes,Yes,4.07,face_yolo_mediapipe,13.2,35.1,True_Positive,
437,68.173,Yes,0.782,Yes,6,Yes,-7.92,-178.61,-1.29,6.67,0.00,NONE,Yes,Yes,4.22,face_yolo_mediapipe,13.5,34.7,True_Positive,
438,68.320,Yes,0.787,Yes,6,Yes,-10.56,-177.89,-1.79,6.58,0.00,NONE,Yes,Yes,4.36,face_yolo_mediapipe,13.5,34.9,True_Positive,
439,68.470,Yes,0.786,Yes,6,Yes,-9.66,-179.30,-2.26,6.58,0.00,NONE,Yes,Yes,4.51,face_yolo_mediapipe,12.9,35.2,True_Positive,
440,68.618,Yes,0.787,Yes,6,Yes,-7.08,-177.32,-1.81,6.58,0.00,NONE,Yes,Yes,4.66,face_yolo_mediapipe,13.4,35.5,True_Positive,
441,68.766,Yes,0.781,Yes,6,Yes,-4.10,179.72,-1.97,6.49,0.00,NONE,Yes,Yes,4.81,face_yolo_mediapipe,13.4,35.4,True_Positive,
442,68.911,Yes,0.793,Yes,6,Yes,-9.21,-177.32,-1.65,6.58,0.00,NONE,Yes,Yes,4.95,face_yolo_mediapipe,13.4,33.8,True_Positive,
443,69.059,Yes,0.790,Yes,6,Yes,-1.06,-175.12,-1.56,6.58,0.00,NONE,Yes,Yes,5.10,face_yolo_mediapipe,13.3,35.0,True_Positive,
444,69.211,Yes,0.787,Yes,6,Yes,-2.50,-173.32,-1.58,6.58,0.00,NONE,Yes,Yes,5.25,face_yolo_mediapipe,12.4,34.7,True_Positive,
445,69.357,Yes,0.796,Yes,6,Yes,-3.16,-175.31,-1.95,6.58,0.00,NONE,Yes,Yes,5.40,face_yolo_mediapipe,13.6,35.1,True_Positive,
446,69.505,Yes,0.788,Yes,6,Yes,-0.48,-175.87,-1.49,6.49,0.00,NONE,Yes,Yes,5.55,face_yolo_mediapipe,13.4,35.9,True_Positive,
447,69.652,Yes,0.785,Yes,6,Yes,2.47,-172.21,-1.08,6.58,0.00,NONE,Yes,Yes,5.69,face_yolo_mediapipe,13.2,34.8,True_Positive,
448,69.798,Yes,0.779,Yes,6,Yes,2.83,-175.08,-1.16,6.67,0.00,NONE,Yes,Yes,5.84,face_yolo_mediapipe,13.6,34.5,True_Positive,
449,69.943,Yes,0.772,Yes,6,Yes,2.69,-173.18,-1.01,6.67,0.00,NONE,Yes,Yes,5.99,face_yolo_mediapipe,13.7,34.7,True_Positive,
450,70.090,Yes,0.779,Yes,6,Yes,0.26,-175.43,-0.55,6.86,0.00,NONE,Yes,Yes,6.13,face_yolo_mediapipe,13.3,34.1,True_Positive,
451,70.236,Yes,0.799,Yes,6,Yes,-1.04,-177.00,-1.88,6.76,0.00,NONE,Yes,Yes,6.28,face_yolo_mediapipe,13.3,33.6,True_Positive,
452,70.384,Yes,0.801,Yes,6,Yes,1.27,-175.62,-1.26,6.96,0.00,NONE,Yes,Yes,6.43,face_yolo_mediapipe,13.4,35.3,True_Positive,
453,70.529,Yes,0.809,Yes,6,Yes,0.95,-176.34,-1.30,6.96,0.00,NONE,Yes,Yes,6.57,face_yolo_mediapipe,13.4,34.6,True_Positive,
454,70.679,Yes,0.794,Yes,6,Yes,1.44,-177.13,-1.09,7.06,0.00,NONE,Yes,Yes,6.72,face_yolo_mediapipe,13.2,35.9,True_Positive,
455,70.827,Yes,0.770,Yes,6,Yes,-3.42,-179.11,-1.33,7.06,0.00,NONE,Yes,Yes,6.87,face_yolo_mediapipe,13.1,34.4,True_Positive,
456,70.979,Yes,0.752,Yes,6,Yes,-2.04,178.72,-2.16,6.86,0.00,NONE,Yes,Yes,7.02,face_yolo_mediapipe,12.5,35.1,True_Positive,
457,71.126,Yes,0.711,Yes,6,Yes,-7.70,-175.85,-2.78,7.16,0.00,NONE,Yes,Yes,7.17,face_yolo_mediapipe,13.5,35.2,True_Positive,
458,71.273,Yes,0.685,Yes,6,Yes,-8.35,-177.63,-2.70,7.27,0.00,NONE,Yes,Yes,7.32,face_yolo_mediapipe,13.4,34.6,True_Positive,
459,71.420,Yes,0.723,Yes,6,Yes,-3.68,-177.13,-3.21,7.27,0.00,NONE,Yes,Yes,7.46,face_yolo_mediapipe,13.2,34.0,True_Positive,
460,71.568,Yes,0.711,Yes,6,Yes,-6.99,-175.03,-3.55,7.27,0.00,NONE,Yes,Yes,7.61,face_yolo_mediapipe,13.3,35.1,True_Positive,
461,71.714,Yes,0.725,Yes,6,Yes,0.49,-175.15,-2.29,7.38,0.00,NONE,Yes,Yes,7.76,face_yolo_mediapipe,13.2,34.5,True_Positive,
462,71.862,Yes,0.726,Yes,6,Yes,-2.08,-175.21,-2.84,7.50,0.00,NONE,Yes,Yes,7.90,face_yolo_mediapipe,13.3,34.9,True_Positive,
463,72.012,Yes,0.708,Yes,6,Yes,-10.45,-174.46,-3.21,7.62,0.00,NONE,Yes,Yes,8.05,face_yolo_mediapipe,12.9,34.9,True_Positive,
464,72.160,Yes,0.689,Yes,6,Yes,-5.49,-176.88,-3.17,7.74,0.00,NONE,Yes,Yes,8.20,face_yolo_mediapipe,13.0,34.3,True_Positive,
465,72.308,Yes,0.656,Yes,6,Yes,-12.29,-178.12,-2.93,7.74,0.00,NONE,Yes,Yes,8.35,face_yolo_mediapipe,13.1,34.1,True_Positive,
466,72.458,Yes,0.719,Yes,6,Yes,-3.44,-179.22,-2.97,7.87,0.00,NONE,Yes,Yes,8.50,face_yolo_mediapipe,13.1,35.9,True_Positive,
467,72.611,Yes,0.728,Yes,6,Yes,-1.83,-178.49,-2.75,8.00,0.00,NONE,Yes,Yes,8.65,face_yolo_mediapipe,12.5,35.1,True_Positive,
468,72.763,Yes,0.703,Yes,6,Yes,-3.24,-173.61,-2.08,8.14,0.00,NONE,Yes,Yes,8.80,face_yolo_mediapipe,12.4,34.4,True_Positive,
469,72.909,Yes,0.727,Yes,6,Yes,-5.37,-178.63,-2.50,8.14,0.00,NONE,Yes,Yes,8.95,face_yolo_mediapipe,13.5,34.1,True_Positive,
470,73.059,Yes,0.736,Yes,6,Yes,-12.13,-178.88,-2.06,8.14,0.00,NONE,Yes,Yes,9.10,face_yolo_mediapipe,13.0,35.1,True_Positive,
471,73.209,Yes,0.708,Yes,6,Yes,-7.96,-179.05,-1.51,8.42,0.00,NONE,Yes,Yes,9.25,face_yolo_mediapipe,13.1,36.4,True_Positive,
472,73.357,Yes,0.717,Yes,6,Yes,-2.86,173.57,178.72,8.42,0.00,NONE,Yes,Yes,9.40,face_yolo_mediapipe,13.2,34.6,True_Positive,
473,73.504,Yes,0.722,Yes,6,Yes,-2.09,-176.67,-1.34,8.42,0.00,NONE,Yes,Yes,9.55,face_yolo_mediapipe,13.4,35.3,True_Positive,
474,73.652,Yes,0.703,Yes,6,Yes,-1.82,174.54,178.82,8.57,0.00,NONE,Yes,Yes,9.69,face_yolo_mediapipe,13.1,33.9,True_Positive,
475,73.802,Yes,0.707,Yes,6,Yes,-14.84,178.08,-1.25,8.57,0.00,NONE,Yes,Yes,9.84,face_yolo_mediapipe,12.9,34.2,True_Positive,
476,73.950,Yes,0.714,Yes,6,Yes,-9.81,180.00,-2.36,8.57,0.00,NONE,Yes,Yes,9.99,face_yolo_mediapipe,13.1,34.6,True_Positive,
477,74.098,Yes,0.715,Yes,6,Yes,2.07,173.53,178.09,8.73,0.00,NONE,Yes,Yes,10.14,face_yolo_mediapipe,13.2,35.0,True_Positive,
478,74.245,Yes,0.682,Yes,6,Yes,-3.85,-178.92,-1.55,8.73,0.00,NONE,Yes,Yes,10.29,face_yolo_mediapipe,13.1,33.9,True_Positive,
479,74.396,Yes,0.679,Yes,6,Yes,-15.58,-176.88,-2.39,8.73,0.00,NONE,Yes,Yes,10.43,face_yolo_mediapipe,12.8,34.8,True_Positive,
480,74.548,Yes,0.676,Yes,6,Yes,-7.54,174.58,178.95,8.89,0.00,NONE,Yes,Yes,10.58,face_yolo_mediapipe,12.5,35.1,True_Positive,
481,74.695,Yes,0.683,Yes,6,Yes,-13.82,-176.68,-2.44,8.89,0.00,NONE,Yes,Yes,10.74,face_yolo_mediapipe,13.5,34.7,True_Positive,
482,74.842,Yes,0.687,Yes,6,Yes,-11.06,-178.05,-1.49,8.89,0.00,NONE,Yes,Yes,10.88,face_yolo_mediapipe,13.4,34.8,True_Positive,
483,74.990,Yes,0.659,Yes,6,Yes,-13.39,-178.29,-1.78,9.06,0.00,NONE,Yes,Yes,11.03,face_yolo_mediapipe,13.2,35.1,True_Positive,
484,75.139,Yes,0.653,Yes,6,Yes,-7.43,171.98,179.56,8.89,0.00,NONE,Yes,Yes,11.18,face_yolo_mediapipe,13.2,35.5,True_Positive,
485,75.284,Yes,0.682,Yes,6,Yes,-7.01,178.69,-1.55,9.06,0.00,NONE,Yes,Yes,11.33,face_yolo_mediapipe,13.5,33.7,True_Positive,
486,75.432,Yes,0.695,Yes,6,Yes,-9.66,179.02,-1.13,8.89,0.00,NONE,Yes,Yes,11.47,face_yolo_mediapipe,13.3,36.9,True_Positive,
487,75.580,Yes,0.726,Yes,6,Yes,-4.82,177.68,-0.90,8.89,0.00,NONE,Yes,Yes,11.62,face_yolo_mediapipe,13.1,34.4,True_Positive,
488,75.730,Yes,0.709,Yes,6,Yes,-12.34,178.05,-1.22,9.06,0.00,NONE,Yes,Yes,11.77,face_yolo_mediapipe,13.1,34.9,True_Positive,
489,75.876,Yes,0.733,Yes,6,Yes,-11.81,169.51,-177.94,9.06,0.00,NONE,Yes,Yes,11.92,face_yolo_mediapipe,13.4,34.9,True_Positive,
490,76.023,Yes,0.707,Yes,6,Yes,-9.84,176.71,-0.59,9.06,0.00,NONE,Yes,Yes,12.07,face_yolo_mediapipe,13.5,34.9,True_Positive,
491,76.170,Yes,0.714,Yes,6,Yes,-18.25,179.87,-0.25,9.23,0.00,NONE,Yes,Yes,12.21,face_yolo_mediapipe,13.2,33.9,True_Positive,
492,76.322,Yes,0.701,Yes,6,Yes,-11.63,178.12,-0.01,9.23,0.00,NONE,Yes,Yes,12.36,face_yolo_mediapipe,12.4,34.0,True_Positive,
493,76.468,Yes,0.695,Yes,6,Yes,0.32,171.66,-179.29,9.23,0.00,NONE,Yes,Yes,12.51,face_yolo_mediapipe,13.5,34.1,True_Positive,
494,76.614,Yes,0.698,Yes,6,Yes,-13.76,169.05,-177.70,9.23,0.00,NONE,Yes,Yes,12.66,face_yolo_mediapipe,13.4,34.4,True_Positive,
495,76.766,Yes,0.711,Yes,6,Yes,0.09,171.51,-179.26,9.23,0.00,NONE,Yes,Yes,12.80,face_yolo_mediapipe,12.7,35.4,True_Positive,
496,76.912,Yes,0.702,Yes,6,Yes,-8.01,169.07,-178.29,9.41,0.00,NONE,Yes,Yes,12.95,face_yolo_mediapipe,13.4,34.5,True_Positive,
497,77.059,Yes,0.699,Yes,6,Yes,-3.69,175.10,0.76,9.23,0.00,NONE,Yes,Yes,13.10,face_yolo_mediapipe,13.5,35.8,True_Positive,
498,77.205,Yes,0.702,Yes,6,Yes,-9.86,170.36,-178.29,9.23,0.00,NONE,Yes,Yes,13.25,face_yolo_mediapipe,13.5,34.2,True_Positive,
499,77.352,Yes,0.679,Yes,6,Yes,-6.08,178.96,0.48,9.06,0.00,NONE,Yes,Yes,13.39,face_yolo_mediapipe,13.2,33.2,True_Positive,
500,77.497,Yes,0.685,Yes,6,Yes,-10.72,171.22,-177.33,9.23,0.00,NONE,Yes,Yes,13.54,face_yolo_mediapipe,13.5,33.6,True_Positive,
501,77.641,Yes,0.682,Yes,6,Yes,-13.44,176.59,0.91,9.23,0.00,NONE,Yes,Yes,13.69,face_yolo_mediapipe,13.5,33.1,True_Positive,
502,77.789,Yes,0.681,Yes,6,Yes,-8.82,170.24,-178.80,9.23,0.00,NONE,Yes,Yes,13.83,face_yolo_mediapipe,13.4,35.0,True_Positive,
503,77.938,Yes,0.723,Yes,6,Yes,-7.41,170.24,-177.92,9.23,0.00,NONE,Yes,Yes,13.98,face_yolo_mediapipe,13.1,35.1,True_Positive,
504,78.091,Yes,0.690,Yes,6,Yes,-10.71,176.70,0.61,9.23,0.00,NONE,Yes,Yes,14.13,face_yolo_mediapipe,12.4,34.8,True_Positive,
505,78.236,Yes,0.672,Yes,6,Yes,-12.51,178.55,0.41,9.41,0.00,NONE,Yes,Yes,14.28,face_yolo_mediapipe,13.6,34.4,True_Positive,
506,78.383,Yes,0.688,Yes,6,Yes,-11.94,178.19,0.54,9.41,0.00,NONE,Yes,Yes,14.43,face_yolo_mediapipe,13.5,35.7,True_Positive,
507,78.530,Yes,0.673,Yes,6,Yes,-17.98,178.27,-0.69,9.41,0.00,NONE,Yes,Yes,14.57,face_yolo_mediapipe,13.3,34.7,True_Positive,
508,78.679,Yes,0.723,Yes,6,Yes,-11.51,177.16,-0.02,9.23,0.00,NONE,Yes,Yes,14.72,face_yolo_mediapipe,13.2,35.0,True_Positive,
509,78.825,Yes,0.740,Yes,6,Yes,-14.63,-179.32,-0.66,9.41,0.00,NONE,Yes,Yes,14.87,face_yolo_mediapipe,13.4,34.7,True_Positive,
510,78.970,Yes,0.732,Yes,6,Yes,-12.97,175.32,0.93,9.41,0.00,NONE,Yes,Yes,15.01,face_yolo_mediapipe,13.7,33.7,True_Positive,
511,79.116,Yes,0.760,Yes,6,Yes,-15.98,179.26,-1.36,9.41,0.00,NONE,Yes,Yes,15.16,face_yolo_mediapipe,13.4,33.5,True_Positive,
512,79.263,Yes,0.726,Yes,6,Yes,-12.31,-178.93,-0.99,9.41,0.00,NONE,Yes,Yes,15.30,face_yolo_mediapipe,13.3,34.9,True_Positive,
513,79.411,Yes,0.716,Yes,6,Yes,-14.12,-179.75,-1.04,9.60,0.00,NONE,Yes,Yes,15.45,face_yolo_mediapipe,13.3,35.9,True_Positive,
514,79.557,Yes,0.729,Yes,6,Yes,-13.02,177.87,-1.49,9.41,0.00,NONE,Yes,Yes,15.60,face_yolo_mediapipe,13.7,35.5,True_Positive,
515,79.706,Yes,0.719,Yes,6,Yes,-13.00,177.86,-1.48,9.41,0.00,NONE,Yes,Yes,15.75,face_yolo_mediapipe,13.2,35.0,True_Positive,
