Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
713,84.361,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.5,79.2,True_Negative,
714,84.481,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.1,True_Negative,
715,84.600,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,77.7,True_Negative,
716,84.720,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.8,78.6,True_Negative,
717,84.839,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.7,78.4,True_Negative,
718,84.960,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,79.3,True_Negative,
719,85.081,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,78.9,True_Negative,
720,85.201,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,79.1,True_Negative,
721,85.321,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,77.9,True_Negative,
722,85.442,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,78.8,True_Negative,
723,85.563,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.0,79.0,True_Negative,
724,85.684,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,79.0,True_Negative,
725,85.804,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,78.5,True_Negative,
726,85.926,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,79.1,True_Negative,
727,86.046,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,78.0,True_Negative,
728,86.164,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,34.6,78.4,True_Negative,
729,86.284,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.4,79.3,True_Negative,
730,86.405,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,78.8,True_Negative,
731,86.527,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.5,True_Negative,
732,86.647,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.9,79.4,True_Negative,
733,86.768,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,79.0,True_Negative,
734,86.889,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,79.0,True_Negative,
735,87.011,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,79.8,True_Negative,
736,87.131,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,78.6,True_Negative,
737,87.251,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.5,79.6,True_Negative,
738,87.372,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,79.2,True_Negative,
739,87.492,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,77.9,True_Negative,
740,87.616,Yes,0.322,Yes,6,Yes,8.72,-179.16,-179.19,1.50,0.00,NONE,Yes,No,0.00,person_box_geometric,32.1,81.5,True_Positive,
741,87.741,Yes,0.530,Yes,6,Yes,7.82,-178.17,-179.31,1.42,0.00,NONE,Yes,No,0.12,person_box_geometric,32.6,82.5,True_Positive,
742,87.863,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,79.5,True_Negative,
743,87.983,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,78.6,True_Negative,
744,88.104,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.1,79.6,True_Negative,
745,88.213,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,51.2,78.6,False_Negative,
746,88.334,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,79.0,True_Negative,
747,88.455,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.1,True_Negative,
748,88.576,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,78.9,True_Negative,
749,88.696,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.1,True_Negative,
750,88.821,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.3,79.6,True_Negative,
751,88.943,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,79.0,True_Negative,
752,89.065,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,78.8,True_Negative,
753,89.188,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,80.3,True_Negative,
754,89.308,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,76.7,True_Negative,
755,89.431,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,79.4,True_Negative,
756,89.552,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,78.5,True_Negative,
757,89.674,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.7,78.8,True_Negative,
758,89.797,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,78.6,True_Negative,
759,89.919,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.0,True_Negative,
760,90.042,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,79.7,True_Negative,
761,90.154,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,46.5,78.9,False_Positive,
762,90.279,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,29.3,79.8,True_Negative,
763,90.402,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.3,True_Negative,
764,90.524,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.0,True_Negative,
765,90.646,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,78.7,True_Negative,
766,90.770,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.5,79.4,True_Negative,
767,90.893,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,79.8,True_Negative,
768,91.015,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.1,True_Negative,
769,91.137,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.6,True_Negative,
770,91.260,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.6,78.4,True_Negative,
771,91.379,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.5,76.7,True_Negative,
772,91.499,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,76.6,True_Negative,
773,91.618,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,76.4,True_Negative,
774,91.740,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.2,78.6,True_Negative,
775,91.862,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.3,78.1,True_Negative,
776,91.984,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.5,78.4,True_Negative,
777,92.106,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,79.7,True_Negative,
778,92.228,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,78.4,True_Negative,
779,92.350,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,79.4,True_Negative,
780,92.470,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.6,True_Negative,
781,92.592,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,79.0,True_Negative,
782,92.716,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,29.8,79.5,True_Negative,
783,92.839,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.0,79.5,True_Negative,
784,92.962,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.6,79.2,True_Negative,
785,93.085,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,79.8,True_Negative,
786,93.206,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.7,78.2,True_Negative,
787,93.327,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,78.1,True_Negative,
788,93.449,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,79.3,True_Negative,
789,93.570,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,78.9,True_Negative,
790,93.692,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.9,78.3,True_Negative,
791,93.814,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.0,True_Negative,
792,93.936,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,79.1,True_Negative,
793,94.057,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,78.6,True_Negative,
794,94.179,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.7,79.7,True_Negative,
795,94.301,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,78.9,True_Negative,
796,94.422,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.5,79.1,True_Negative,
797,94.542,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,77.4,True_Negative,
798,94.663,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,78.1,True_Negative,
799,94.786,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,80.0,True_Negative,
800,94.907,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,77.9,True_Negative,
801,95.030,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,80.4,True_Negative,
802,95.152,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.3,78.7,True_Negative,
803,95.275,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,79.5,True_Negative,
804,95.395,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,79.0,True_Negative,
805,95.517,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.7,78.5,True_Negative,
806,95.637,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.7,78.5,True_Negative,
807,95.757,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.4,76.4,True_Negative,
808,95.876,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,75.7,True_Negative,
809,95.995,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,76.3,True_Negative,
810,96.115,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.4,76.3,True_Negative,
811,96.234,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,76.1,True_Negative,
812,96.356,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,78.4,True_Negative,
813,96.478,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.4,78.6,True_Negative,
814,96.601,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.5,78.9,True_Negative,
815,96.724,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.6,78.8,True_Negative,
816,96.845,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,78.9,True_Negative,
817,96.968,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.3,79.9,True_Negative,
818,97.092,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,79.9,True_Negative,
819,97.214,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,78.2,True_Negative,
820,97.336,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,78.8,True_Negative,
821,97.457,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,78.1,True_Negative,
822,97.580,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.4,78.7,True_Negative,
823,97.703,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,79.2,True_Negative,
824,97.826,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.5,79.3,True_Negative,
825,97.948,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,78.9,True_Negative,
826,98.071,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.7,79.3,True_Negative,
827,98.194,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,78.4,True_Negative,
828,98.315,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,78.9,True_Negative,
829,98.438,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,79.9,True_Negative,
830,98.561,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,79.8,True_Negative,
831,98.685,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,80.0,True_Negative,
832,98.808,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,79.6,True_Negative,
833,98.929,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,78.3,True_Negative,
834,99.054,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.0,80.9,True_Negative,
835,99.176,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,79.3,True_Negative,
836,99.297,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,77.5,True_Negative,
837,99.417,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.9,77.2,True_Negative,
838,99.541,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.4,79.8,True_Negative,
839,99.663,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,78.6,True_Negative,
840,99.784,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,79.4,True_Negative,
841,99.903,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,76.2,True_Negative,
842,100.026,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.7,78.9,True_Negative,
843,100.149,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.4,78.5,True_Negative,
844,100.272,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,78.4,True_Negative,
845,100.393,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,78.2,True_Negative,
846,100.516,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.3,79.1,True_Negative,
847,100.639,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.3,79.2,True_Negative,
848,100.763,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.1,80.4,True_Negative,
849,100.885,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.3,78.4,True_Negative,
850,101.006,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.3,77.4,True_Negative,
851,101.127,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,79.2,True_Negative,
852,101.249,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.4,78.4,True_Negative,
853,101.371,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,78.6,True_Negative,
854,101.494,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.7,78.6,True_Negative,
855,101.616,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.7,79.0,True_Negative,
856,101.737,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,78.1,True_Negative,
857,101.858,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,78.7,True_Negative,
858,101.981,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.9,78.4,True_Negative,
859,102.104,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,80.6,True_Negative,
860,102.225,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,78.5,True_Negative,
861,102.344,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,77.2,True_Negative,
862,102.466,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.2,78.1,True_Negative,
863,102.588,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.7,True_Negative,
864,102.708,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,78.3,True_Negative,
865,102.830,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,79.2,True_Negative,
866,102.950,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.9,78.4,True_Negative,
867,103.071,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,79.3,True_Negative,
868,103.192,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,78.9,True_Negative,
869,103.313,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.0,78.1,True_Negative,
870,103.434,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.6,78.3,True_Negative,
871,103.555,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.3,True_Negative,
872,103.678,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.5,79.8,True_Negative,
873,103.799,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.3,True_Negative,
874,103.920,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,78.1,True_Negative,
875,104.044,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.8,80.0,True_Negative,
876,104.169,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.1,82.6,True_Negative,
877,104.290,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,79.0,True_Negative,
878,104.411,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.3,True_Negative,
879,104.532,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,78.6,True_Negative,
880,104.652,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,78.9,True_Negative,
881,104.774,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,79.2,True_Negative,
882,104.895,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.1,True_Negative,
883,105.016,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.2,78.7,True_Negative,
884,105.137,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,79.6,True_Negative,
885,105.256,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,76.5,True_Negative,
886,105.379,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.9,79.6,True_Negative,
887,105.501,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.5,True_Negative,
888,105.623,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.3,80.0,True_Negative,
889,105.744,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,78.8,True_Negative,
890,105.866,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.0,79.6,True_Negative,
891,105.987,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.8,78.7,True_Negative,
892,106.108,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,79.1,True_Negative,
893,106.229,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,79.2,True_Negative,
894,106.351,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,79.3,True_Negative,
895,106.471,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.0,78.2,True_Negative,
896,106.593,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.6,79.5,True_Negative,
897,106.715,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.8,79.6,True_Negative,
898,106.836,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,79.3,True_Negative,
899,106.957,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.9,True_Negative,
900,107.079,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,31.5,79.2,True_Negative,
901,107.200,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.5,78.4,True_Negative,
902,107.321,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.7,78.8,True_Negative,
903,107.441,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.1,78.5,True_Negative,
904,107.561,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.9,78.3,True_Negative,
905,107.681,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.5,79.0,True_Negative,
906,107.800,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.6,78.2,True_Negative,
907,107.920,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.6,79.1,True_Negative,
908,108.040,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,34.0,79.1,True_Negative,
909,108.160,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.6,78.8,True_Negative,
910,108.281,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,78.8,True_Negative,
911,108.401,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.2,79.0,True_Negative,
912,108.524,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,30.6,79.1,True_Negative,
913,108.644,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,34.1,79.2,True_Negative,
914,108.765,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.4,79.2,True_Negative,
915,108.885,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.3,79.2,True_Negative,
916,109.006,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,32.4,78.5,True_Negative,
917,109.130,No,0.000,No,0,No,0.00,0.00,0.00,0.00,0.00,NONE,No,No,0.00,none,33.2,82.3,True_Negative,
