Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
414,87.352,Yes,0.776,Yes,6,Yes,-2.15,-155.64,-0.23,2.78,0.00,NONE,Yes,Yes,9.73,face_yolo_mediapipe,10.4,34.9,True_Positive,
415,87.526,Yes,0.777,Yes,6,Yes,-3.58,-155.12,-0.58,2.81,0.00,NONE,Yes,Yes,9.90,face_yolo_mediapipe,10.3,35.5,True_Positive,
416,87.702,Yes,0.785,Yes,6,Yes,-9.96,-156.10,-2.84,2.78,0.00,NONE,Yes,Yes,10.08,face_yolo_mediapipe,10.1,35.5,True_Positive,
417,87.877,Yes,0.776,Yes,6,Yes,-6.40,-155.80,-1.67,2.84,0.00,NONE,Yes,Yes,10.25,face_yolo_mediapipe,10.2,35.2,True_Positive,
418,88.052,Yes,0.774,Yes,6,Yes,-5.02,-156.12,-1.41,2.78,0.00,NONE,Yes,Yes,10.43,face_yolo_mediapipe,10.1,34.5,True_Positive,
419,88.224,Yes,0.782,Yes,6,Yes,-7.46,-156.61,-1.76,2.76,0.00,NONE,Yes,Yes,10.60,face_yolo_mediapipe,10.4,34.2,True_Positive,
420,88.395,Yes,0.781,Yes,6,Yes,-8.35,-156.38,-1.99,2.81,0.00,NONE,Yes,Yes,10.77,face_yolo_mediapipe,10.5,34.8,True_Positive,
421,88.571,Yes,0.776,Yes,6,Yes,-5.84,-155.89,-1.79,2.81,0.00,NONE,Yes,Yes,10.95,face_yolo_mediapipe,10.1,35.1,True_Positive,
422,88.745,Yes,0.771,Yes,6,Yes,-5.43,-156.36,-1.46,2.73,0.00,NONE,Yes,Yes,11.12,face_yolo_mediapipe,10.2,34.8,True_Positive,
423,88.920,Yes,0.769,Yes,6,Yes,-4.76,-156.34,-1.12,2.78,0.00,NONE,Yes,Yes,11.29,face_yolo_mediapipe,10.3,36.0,True_Positive,
424,89.095,Yes,0.776,Yes,6,Yes,-1.65,-155.43,-0.61,2.78,0.00,NONE,Yes,Yes,11.47,face_yolo_mediapipe,10.1,34.9,True_Positive,
425,89.269,Yes,0.777,Yes,6,Yes,-7.36,-157.16,-2.30,2.76,0.00,NONE,Yes,Yes,11.65,face_yolo_mediapipe,10.3,34.8,True_Positive,
426,89.443,Yes,0.781,Yes,6,Yes,-4.58,-155.56,-1.04,2.81,0.00,NONE,Yes,Yes,11.82,face_yolo_mediapipe,10.3,35.7,True_Positive,
427,89.615,Yes,0.772,Yes,6,Yes,-4.56,-155.33,-1.42,2.81,0.00,NONE,Yes,Yes,11.99,face_yolo_mediapipe,10.4,34.9,True_Positive,
428,89.790,Yes,0.777,Yes,6,Yes,-4.22,-155.71,-1.67,2.78,0.00,NONE,Yes,Yes,12.17,face_yolo_mediapipe,10.2,34.9,True_Positive,
429,89.964,Yes,0.772,Yes,6,Yes,-5.60,-157.22,-1.18,2.76,0.00,NONE,Yes,Yes,12.34,face_yolo_mediapipe,10.3,35.0,True_Positive,
430,90.137,Yes,0.773,Yes,6,Yes,-2.37,-156.21,-0.46,2.81,0.00,NONE,Yes,Yes,12.51,face_yolo_mediapipe,10.3,34.9,True_Positive,
431,90.310,Yes,0.773,Yes,6,Yes,-8.63,-155.32,-2.06,2.81,0.00,NONE,Yes,Yes,12.69,face_yolo_mediapipe,10.3,34.6,True_Positive,
432,90.480,Yes,0.776,Yes,6,Yes,-8.06,-156.60,-2.08,2.78,0.00,NONE,Yes,Yes,12.86,face_yolo_mediapipe,10.7,35.2,True_Positive,
433,90.657,Yes,0.769,Yes,6,Yes,-9.55,-156.74,-2.18,2.81,0.00,NONE,Yes,Yes,13.03,face_yolo_mediapipe,9.9,34.9,True_Positive,
434,90.829,Yes,0.778,Yes,6,Yes,-11.79,-155.96,-3.47,2.81,0.00,NONE,Yes,Yes,13.21,face_yolo_mediapipe,10.4,35.0,True_Positive,
435,91.000,Yes,0.773,Yes,6,Yes,-12.81,-155.76,-3.39,2.78,0.00,NONE,Yes,Yes,13.38,face_yolo_mediapipe,10.5,34.0,True_Positive,
436,91.174,Yes,0.768,Yes,6,Yes,-8.36,-156.43,-2.07,2.76,0.00,NONE,Yes,Yes,13.55,face_yolo_mediapipe,10.2,34.2,True_Positive,
437,91.347,Yes,0.764,Yes,6,Yes,-9.37,-155.39,-2.72,2.81,0.00,NONE,Yes,Yes,13.72,face_yolo_mediapipe,10.3,34.7,True_Positive,
438,91.519,Yes,0.792,Yes,6,Yes,-7.49,-155.51,-1.87,2.76,0.00,NONE,Yes,Yes,13.90,face_yolo_mediapipe,10.4,35.1,True_Positive,
439,91.694,Yes,0.803,Yes,6,Yes,-11.95,-156.60,-2.97,2.76,0.00,NONE,Yes,Yes,14.07,face_yolo_mediapipe,10.4,36.7,True_Positive,
440,91.868,Yes,0.813,Yes,6,Yes,-13.47,-155.52,-3.50,2.81,0.00,NONE,Yes,Yes,14.24,face_yolo_mediapipe,10.2,35.6,True_Positive,
441,92.041,Yes,0.805,Yes,6,Yes,-14.07,-157.82,-3.23,2.81,0.00,NONE,Yes,Yes,14.42,face_yolo_mediapipe,10.4,34.9,True_Positive,
442,92.214,Yes,0.793,Yes,6,Yes,-11.68,-156.21,-2.59,2.78,0.00,NONE,Yes,Yes,14.59,face_yolo_mediapipe,10.3,34.6,True_Positive,
443,92.384,Yes,0.796,Yes,6,Yes,-11.86,-157.30,-2.83,2.76,0.00,NONE,Yes,Yes,14.76,face_yolo_mediapipe,10.5,34.1,True_Positive,
444,92.554,Yes,0.782,Yes,6,Yes,-19.15,-158.63,-4.21,2.84,0.00,NONE,Yes,Yes,14.93,face_yolo_mediapipe,10.7,35.6,True_Positive,
445,92.730,Yes,0.788,Yes,6,Yes,-21.97,-157.94,-5.14,2.87,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.7,True_Positive,
446,92.904,Yes,0.774,Yes,6,Yes,-28.51,-159.20,-5.45,2.93,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.8,True_Positive,
447,93.076,Yes,0.774,Yes,6,Yes,-30.63,-159.87,-5.60,2.97,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,34.5,True_Positive,
448,93.257,Yes,0.783,Yes,6,Yes,-34.92,-162.96,-3.80,3.07,0.00,NONE,No,No,0.00,face_yolo_mediapipe,9.6,35.1,True_Positive,
449,93.432,Yes,0.764,Yes,6,Yes,-38.65,-165.54,-2.24,3.21,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.2,True_Positive,
450,93.607,Yes,0.764,Yes,6,Yes,-41.53,-164.73,-2.47,3.51,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.0,True_Positive,
451,93.779,Yes,0.770,Yes,6,Yes,-47.57,-164.51,-2.54,3.91,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.2,True_Positive,
452,93.955,Yes,0.769,Yes,6,Yes,-49.58,-167.75,-0.62,4.15,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.6,True_Positive,
453,94.129,Yes,0.776,Yes,6,Yes,-53.61,-165.37,-1.46,4.58,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,34.4,True_Positive,
454,94.302,Yes,0.769,Yes,6,Yes,-48.56,142.58,-138.81,4.58,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.2,True_Positive,
455,94.477,Yes,0.766,Yes,6,Yes,-57.59,-163.16,-1.18,5.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,36.1,True_Positive,
456,94.646,Yes,0.774,Yes,6,Yes,-59.61,-161.31,-1.33,5.09,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.7,35.0,True_Positive,
457,94.821,Yes,0.782,Yes,6,Yes,-61.93,-160.77,-3.47,5.29,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,36.1,True_Positive,
458,94.995,Yes,0.793,Yes,6,Yes,-62.40,-158.79,-2.33,5.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.2,True_Positive,
459,95.166,Yes,0.788,Yes,6,Yes,-63.62,-161.69,0.23,5.09,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,34.3,True_Positive,
460,95.340,Yes,0.777,Yes,6,Yes,-66.98,-161.69,2.15,5.29,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.5,True_Positive,
461,95.514,Yes,0.763,Yes,6,Yes,-66.14,-167.04,5.83,5.51,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.0,True_Positive,
462,95.687,Yes,0.751,Yes,6,Yes,-68.17,-168.51,7.78,5.40,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,34.5,True_Positive,
463,95.861,Yes,0.756,Yes,6,Yes,-53.57,133.22,-117.39,5.19,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.4,True_Positive,
464,96.036,Yes,0.748,Yes,6,Yes,-67.31,-167.99,12.82,5.09,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.6,True_Positive,
465,96.214,Yes,0.743,Yes,6,Yes,-0.98,-95.56,29.46,5.00,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.0,36.1,True_Positive,
466,96.387,Yes,0.743,Yes,6,Yes,0.78,-95.43,-5.93,5.00,0.00,NONE,Yes,No,0.18,face_yolo_mediapipe,10.3,33.9,True_Positive,
467,96.560,Yes,0.730,Yes,6,Yes,-47.04,138.06,-113.06,4.82,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.9,True_Positive,
468,96.731,Yes,0.722,Yes,6,Yes,-45.23,142.51,-112.86,4.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.7,35.6,True_Positive,
469,96.905,Yes,0.714,Yes,6,Yes,-12.82,164.37,-129.10,4.50,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.2,35.1,True_Positive,
470,97.079,Yes,0.689,Yes,6,Yes,-64.19,169.72,53.27,4.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.4,True_Positive,
471,97.267,Yes,0.675,Yes,6,Yes,38.92,162.15,166.15,4.35,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.2,True_Positive,
472,97.461,Yes,0.662,Yes,6,Yes,36.07,177.43,22.89,3.55,0.00,NONE,No,No,0.00,face_yolo_mediapipe_enh3,10.0,53.1,True_Positive,
473,97.648,Yes,0.664,Yes,6,Yes,41.23,161.78,165.09,4.58,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,48.5,True_Positive,
474,97.836,Yes,0.653,Yes,6,Yes,43.40,161.22,164.14,4.82,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,50.0,True_Positive,
475,98.023,Yes,0.634,Yes,6,Yes,45.59,160.58,163.04,5.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,49.7,True_Positive,
476,98.214,Yes,0.619,Yes,6,Yes,46.67,160.18,162.43,5.40,0.00,NONE,No,No,0.00,face_yolo_geometric,10.0,49.8,True_Positive,
477,98.394,Yes,0.591,Yes,6,Yes,44.88,160.73,163.37,5.09,0.00,NONE,No,No,0.00,face_yolo_geometric,11.4,51.0,False_Positive,
478,98.582,Yes,0.603,Yes,6,Yes,45.02,160.72,163.35,5.09,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,51.3,True_Positive,
479,98.772,Yes,0.591,Yes,6,Yes,41.61,161.99,165.33,4.74,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,50.8,True_Positive,
480,98.957,Yes,0.567,Yes,6,Yes,40.83,162.10,165.80,5.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.7,50.7,True_Positive,
481,99.148,Yes,0.556,Yes,6,Yes,40.21,162.10,166.00,4.82,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,51.8,True_Positive,
482,99.336,Yes,0.582,Yes,6,Yes,41.87,161.56,165.17,4.66,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,50.6,True_Positive,
483,99.522,Yes,0.589,Yes,6,Yes,-42.60,161.35,-164.82,4.66,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,49.5,True_Positive,
484,99.710,Yes,0.571,Yes,6,Yes,41.39,161.20,165.38,4.66,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,50.3,True_Positive,
485,99.900,Yes,0.581,Yes,6,Yes,-43.83,160.92,-164.21,4.82,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,51.4,True_Positive,
486,100.089,Yes,0.582,Yes,6,Yes,-43.21,161.37,-164.62,4.82,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,51.1,True_Positive,
487,100.277,Yes,0.572,Yes,6,Yes,-44.05,161.09,-164.15,5.19,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,50.7,True_Positive,
488,100.468,Yes,0.561,Yes,6,Yes,-43.18,161.15,-164.51,5.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,50.9,True_Positive,
489,100.658,Yes,0.547,Yes,6,Yes,-40.76,161.95,-165.78,4.82,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,51.3,True_Positive,
490,100.848,Yes,0.565,Yes,6,Yes,-37.51,162.81,-167.13,5.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,52.4,True_Positive,
491,101.034,Yes,0.572,Yes,6,Yes,-39.44,162.30,-166.34,5.19,0.00,NONE,No,No,0.00,face_yolo_geometric,10.6,49.4,True_Positive,
492,101.220,Yes,0.597,Yes,6,Yes,-34.83,163.38,-168.40,4.82,0.00,NONE,No,No,0.00,face_yolo_geometric,10.7,51.4,True_Positive,
493,101.411,Yes,0.582,Yes,6,Yes,-12.08,-134.40,-9.83,11.25,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe_enh3,10.2,51.4,True_Positive,
494,101.598,Yes,0.585,Yes,6,Yes,-37.80,162.93,-167.20,5.19,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.4,True_Positive,
495,101.785,Yes,0.581,Yes,6,Yes,-37.36,163.11,-167.31,5.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,48.8,True_Positive,
496,101.976,Yes,0.568,Yes,6,Yes,-39.29,162.24,-166.24,5.19,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,51.0,True_Positive,
497,102.164,Yes,0.568,Yes,6,Yes,-39.08,162.32,-166.62,5.29,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.6,True_Positive,
498,102.354,Yes,0.564,Yes,6,Yes,-40.06,162.51,-166.10,5.19,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,50.8,True_Positive,
499,102.541,Yes,0.535,Yes,6,Yes,-40.29,161.96,-166.07,5.29,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,49.2,True_Positive,
500,102.733,Yes,0.523,Yes,6,Yes,-39.29,162.26,-166.40,5.40,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,52.1,True_Positive,
501,102.920,Yes,0.560,Yes,6,Yes,-38.63,162.32,-166.80,5.09,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,49.9,True_Positive,
502,103.109,Yes,0.557,Yes,6,Yes,-38.26,162.90,-167.14,5.29,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,50.8,True_Positive,
503,103.297,Yes,0.518,Yes,6,Yes,-38.47,162.86,-166.94,5.40,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.6,True_Positive,
504,103.482,Yes,0.505,Yes,6,Yes,-41.34,162.19,-165.63,5.62,0.00,NONE,No,No,0.00,face_yolo_geometric,10.8,50.9,True_Positive,
505,103.673,Yes,0.555,Yes,6,Yes,-38.99,162.65,-166.77,5.51,0.00,NONE,No,No,0.00,face_yolo_geometric,10.1,50.1,True_Positive,
506,103.861,Yes,0.543,Yes,6,Yes,-37.91,162.74,-167.06,5.40,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.9,True_Positive,
507,104.048,Yes,0.557,Yes,6,Yes,-39.31,162.87,-166.62,5.40,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,48.5,True_Positive,
508,104.237,Yes,0.536,Yes,6,Yes,-41.03,162.46,-165.85,5.62,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.8,True_Positive,
509,104.425,Yes,0.534,Yes,6,Yes,-41.03,161.92,-165.66,5.62,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,50.1,True_Positive,
510,104.664,Yes,0.911,Yes,6,Yes,-33.49,171.98,-173.43,0.98,0.00,NONE,No,No,0.00,person_box_geometric,10.3,100.2,True_Positive,
511,104.852,Yes,0.480,Yes,6,Yes,-41.18,162.28,-165.88,5.51,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,51.0,True_Positive,
512,105.043,Yes,0.493,Yes,6,Yes,-44.96,161.16,-163.92,5.62,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,51.2,True_Positive,
513,105.232,Yes,0.507,Yes,6,Yes,-45.35,161.03,-163.90,5.74,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,51.2,True_Positive,
514,105.422,Yes,0.546,Yes,6,Yes,-44.52,161.55,-164.20,5.62,0.00,NONE,No,No,0.00,face_yolo_geometric,10.2,50.2,True_Positive,
515,105.597,Yes,0.579,Yes,6,Yes,-44.57,161.71,-164.30,5.62,0.00,NONE,No,No,0.00,face_yolo_geometric,11.8,49.4,False_Positive,
516,105.782,Yes,0.554,Yes,6,Yes,-45.82,160.87,-163.57,5.87,0.00,NONE,No,No,0.00,face_yolo_geometric,10.9,50.6,True_Positive,
517,105.968,Yes,0.573,Yes,6,Yes,-45.53,161.11,-163.95,5.74,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,49.2,True_Positive,
518,106.156,Yes,0.588,Yes,6,Yes,-45.87,161.34,-163.65,5.87,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,51.1,True_Positive,
519,106.345,Yes,0.600,Yes,6,Yes,-44.92,161.11,-164.20,5.74,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,51.1,True_Positive,
520,106.533,Yes,0.579,Yes,6,Yes,-46.79,160.97,-163.46,6.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,49.8,True_Positive,
521,106.720,Yes,0.556,Yes,6,Yes,-46.77,160.94,-163.35,6.14,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,49.6,True_Positive,
522,106.907,Yes,0.535,Yes,6,Yes,-47.37,161.20,-163.11,6.14,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,50.3,True_Positive,
523,107.092,Yes,0.522,Yes,6,Yes,-47.23,161.14,-163.25,6.14,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,48.3,True_Positive,
524,107.281,Yes,0.529,Yes,6,Yes,-44.97,161.86,-164.59,6.00,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,50.3,True_Positive,
525,107.470,Yes,0.466,Yes,6,Yes,-47.05,161.13,-163.47,6.28,0.00,NONE,No,No,0.00,face_yolo_geometric,10.3,50.8,True_Positive,
526,107.658,Yes,0.462,Yes,6,Yes,-47.79,161.16,-163.28,6.28,0.00,NONE,No,No,0.00,face_yolo_geometric,10.4,50.3,True_Positive,
527,107.892,Yes,0.909,Yes,6,Yes,-39.97,172.66,-172.98,1.12,0.00,NONE,No,No,0.00,person_box_geometric,10.4,96.0,True_Positive,
528,108.122,Yes,0.913,Yes,6,Yes,-39.93,172.72,-173.04,1.12,0.00,NONE,No,No,0.00,person_box_geometric,10.9,96.7,True_Positive,
529,108.348,Yes,0.913,Yes,6,Yes,-39.03,172.93,-173.29,1.12,0.00,NONE,No,No,0.00,person_box_geometric,11.5,97.3,False_Positive,
530,108.539,Yes,0.457,Yes,6,Yes,-50.69,161.67,-162.51,6.75,0.00,NONE,No,No,0.00,face_yolo_geometric,10.0,49.5,True_Positive,
531,108.763,Yes,0.909,Yes,6,Yes,-37.62,173.51,-173.85,1.10,0.00,NONE,No,No,0.00,person_box_geometric,11.5,96.2,False_Positive,
532,109.002,Yes,0.912,Yes,6,Yes,-35.27,173.61,-174.21,1.08,0.00,NONE,No,No,0.00,person_box_geometric,9.9,96.7,True_Positive,
533,109.239,Yes,0.919,Yes,6,Yes,-33.60,173.59,-174.48,1.07,0.00,NONE,No,No,0.00,person_box_geometric,10.2,96.9,True_Positive,
534,109.464,Yes,0.919,Yes,6,Yes,-32.27,173.64,-174.65,1.06,0.00,NONE,No,No,0.00,person_box_geometric,11.6,97.3,False_Positive,
535,109.700,Yes,0.916,Yes,6,Yes,-32.14,173.73,-174.71,1.06,0.00,NONE,No,No,0.00,person_box_geometric,10.3,97.8,True_Positive,
536,109.925,Yes,0.915,Yes,6,Yes,-31.80,173.73,-174.77,1.07,0.00,NONE,No,No,0.00,person_box_geometric,11.5,96.4,False_Positive,
537,110.162,Yes,0.911,Yes,6,Yes,-31.52,173.83,-174.90,1.07,0.00,NONE,No,No,0.00,person_box_geometric,10.3,97.9,True_Positive,
538,110.387,Yes,0.912,Yes,6,Yes,-31.24,173.97,-175.01,1.07,0.00,NONE,No,No,0.00,person_box_geometric,11.6,97.4,False_Positive,
539,110.619,Yes,0.908,Yes,6,Yes,-31.35,174.12,-175.10,1.08,0.00,NONE,No,No,0.00,person_box_geometric,10.5,95.1,True_Positive,
540,110.838,Yes,0.914,Yes,6,Yes,-29.94,174.32,-175.46,1.07,0.00,NONE,No,No,0.00,person_box_geometric,12.4,97.2,False_Positive,
541,111.073,Yes,0.910,Yes,6,Yes,-29.90,174.70,-175.67,1.08,0.00,NONE,No,No,0.00,person_box_geometric,10.3,96.1,True_Positive,
542,111.299,Yes,0.915,Yes,6,Yes,-29.71,174.79,-175.73,1.08,0.00,NONE,No,No,0.00,person_box_geometric,11.7,99.6,False_Positive,
543,111.534,Yes,0.919,Yes,6,Yes,-30.02,174.80,-175.73,1.09,0.00,NONE,No,No,0.00,person_box_geometric,10.4,96.7,True_Positive,
544,111.758,Yes,0.918,Yes,6,Yes,-28.67,174.90,-175.98,1.07,0.00,NONE,No,No,0.00,person_box_geometric,11.6,96.7,False_Positive,
545,111.993,Yes,0.920,Yes,6,Yes,-29.00,175.08,-176.05,1.09,0.00,NONE,No,No,0.00,person_box_geometric,10.3,96.5,True_Positive,
546,112.173,Yes,0.503,Yes,6,Yes,-46.46,166.40,-167.33,6.14,0.00,NONE,No,No,0.00,face_yolo_geometric,11.3,49.8,False_Positive,
547,112.357,Yes,0.525,Yes,6,Yes,-46.47,166.41,-167.60,6.59,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,48.7,True_Positive,
548,112.536,Yes,0.458,Yes,6,Yes,-47.49,166.65,-167.53,6.59,0.00,NONE,No,No,0.00,face_yolo_geometric,11.5,50.4,False_Positive,
549,112.768,Yes,0.911,Yes,6,Yes,-32.32,175.51,-175.94,1.16,0.00,NONE,No,No,0.00,person_box_geometric,10.4,94.6,True_Positive,
550,112.990,Yes,0.912,Yes,6,Yes,-32.07,175.42,-175.98,1.17,0.00,NONE,No,No,0.00,person_box_geometric,11.7,94.2,False_Positive,
551,113.221,Yes,0.917,Yes,6,Yes,-32.14,175.54,-175.99,1.17,0.00,NONE,No,No,0.00,person_box_geometric,10.5,95.1,True_Positive,
552,113.439,Yes,0.910,Yes,6,Yes,-32.36,175.34,-175.93,1.18,0.00,NONE,No,No,0.00,person_box_geometric,12.3,94.5,False_Positive,
553,113.673,Yes,0.910,Yes,6,Yes,-31.99,175.37,-175.92,1.18,0.00,NONE,No,No,0.00,person_box_geometric,10.3,95.6,True_Positive,
554,113.850,Yes,0.467,Yes,6,Yes,49.58,166.06,166.72,7.11,0.00,NONE,No,No,0.00,face_yolo_geometric,11.7,48.9,False_Positive,
555,114.034,Yes,0.491,Yes,6,Yes,46.69,167.13,168.06,6.75,0.00,NONE,No,No,0.00,face_yolo_geometric,10.5,48.3,True_Positive,
556,114.211,Yes,0.533,Yes,6,Yes,47.20,167.13,167.97,6.43,0.00,NONE,No,No,0.00,face_yolo_geometric,11.5,49.0,False_Positive,
557,114.386,Yes,0.556,Yes,6,Yes,-55.51,153.56,-125.35,6.14,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,36.7,True_Positive,
558,114.547,Yes,0.637,Yes,6,Yes,-50.13,145.89,-119.85,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.7,34.8,False_Positive,
559,114.721,Yes,0.646,Yes,6,Yes,-48.53,143.21,-118.03,6.92,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.3,True_Positive,
560,114.887,Yes,0.675,Yes,6,Yes,-44.00,148.08,-119.94,5.62,0.00,NONE,No,No,0.00,face_yolo_mediapipe,11.2,35.8,False_Positive,
561,115.063,Yes,0.708,Yes,6,Yes,-1.05,-97.90,39.93,6.28,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.1,34.5,True_Positive,
562,115.240,Yes,0.717,Yes,6,Yes,-27.51,147.21,-142.45,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.0,35.6,True_Positive,
563,115.411,Yes,0.741,Yes,6,Yes,-48.77,141.56,-129.31,8.44,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.0,True_Positive,
564,115.580,Yes,0.762,Yes,6,Yes,-50.37,144.04,-132.83,7.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.7,34.5,True_Positive,
565,115.756,Yes,0.746,Yes,6,Yes,-48.17,145.29,-137.94,6.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,35.5,True_Positive,
566,115.930,Yes,0.746,Yes,6,Yes,-45.52,155.11,-152.72,5.00,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.8,True_Positive,
567,116.104,Yes,0.762,Yes,6,Yes,-47.66,-169.88,1.37,4.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.9,True_Positive,
568,116.279,Yes,0.791,Yes,6,Yes,-42.38,-165.28,1.05,4.50,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.1,34.6,True_Positive,
569,116.453,Yes,0.779,Yes,6,Yes,-38.50,-169.37,0.21,4.22,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,35.2,True_Positive,
570,116.626,Yes,0.787,Yes,6,Yes,-37.67,-165.06,-1.03,4.15,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,34.6,True_Positive,
571,116.796,Yes,0.783,Yes,6,Yes,-37.88,-169.64,-1.50,4.22,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.5,33.7,True_Positive,
572,116.970,Yes,0.766,Yes,6,Yes,-28.67,-160.53,-0.37,3.86,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.2,34.6,True_Positive,
573,117.144,Yes,0.755,Yes,6,Yes,-28.19,-166.05,-0.13,3.86,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.3,35.9,True_Positive,
574,117.317,Yes,0.757,Yes,6,Yes,-27.27,-163.04,0.50,4.03,0.00,NONE,No,No,0.00,face_yolo_mediapipe,10.4,35.0,True_Positive,
575,117.490,Yes,0.760,Yes,6,Yes,-18.14,-164.89,1.29,3.91,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,10.4,35.4,True_Positive,
576,117.658,Yes,0.756,Yes,6,Yes,-11.60,-165.11,3.35,3.80,0.00,NONE,Yes,No,0.17,face_yolo_mediapipe,10.8,34.5,True_Positive,
