Frame_Number,Timestamp_Sec,Face_Detected,Face_Confidence,Landmarks_Detected,Landmark_Count,Pose_Estimated,Yaw_Degrees,Pitch_Degrees,Roll_Degrees,Distance_Meters,Face_Area_Percent,Proximity_Status,Looking_At_Camera,Gaze_Sustained,Gaze_Duration_Sec,Detection_Method,Processing_FPS,Frame_Time_Ms,Classification,Notes
145,11.732,Yes,0.810,Yes,6,Yes,25.17,-163.41,5.50,1.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.9,36.0,False_Positive,
146,11.795,Yes,0.810,Yes,6,Yes,27.01,-163.75,6.22,1.68,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.3,35.5,False_Positive,
147,11.859,Yes,0.811,Yes,6,Yes,26.19,-163.86,6.06,1.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,53.2,35.0,False_Positive,
148,11.922,Yes,0.811,Yes,6,Yes,25.66,-164.69,5.68,1.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,55.1,35.2,False_Positive,
149,11.995,Yes,0.818,Yes,6,Yes,24.78,-165.33,5.93,1.67,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.7,34.0,True_Positive,
150,12.060,Yes,0.820,Yes,6,Yes,23.91,-165.67,5.97,1.64,0.00,NONE,No,No,0.00,face_yolo_mediapipe,55.6,35.9,False_Positive,
151,12.124,Yes,0.817,Yes,6,Yes,25.34,-165.54,6.43,1.68,0.00,NONE,No,No,0.00,face_yolo_mediapipe,54.2,35.4,False_Positive,
152,12.189,Yes,0.822,Yes,6,Yes,22.61,-165.83,5.06,1.68,0.00,NONE,No,No,0.00,face_yolo_mediapipe,52.6,35.9,False_Positive,
153,12.252,Yes,0.824,Yes,6,Yes,22.41,-165.33,5.69,1.68,0.00,NONE,No,No,0.00,face_yolo_mediapipe,54.9,35.7,False_Positive,
154,12.326,Yes,0.823,Yes,6,Yes,22.50,-164.03,5.57,1.67,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.5,35.2,True_Positive,
155,12.389,Yes,0.823,Yes,6,Yes,21.02,-164.55,5.09,1.67,0.00,NONE,No,No,0.00,face_yolo_mediapipe,54.8,34.9,False_Positive,
156,12.453,Yes,0.824,Yes,6,Yes,22.00,-166.11,5.20,1.67,0.00,NONE,No,No,0.00,face_yolo_mediapipe,55.6,35.8,False_Positive,
157,12.516,Yes,0.818,Yes,6,Yes,21.08,-166.20,5.47,1.66,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.2,36.0,False_Positive,
158,12.579,Yes,0.815,Yes,6,Yes,22.36,-166.16,5.73,1.68,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.0,35.3,False_Positive,
159,12.655,Yes,0.810,Yes,6,Yes,22.78,-166.06,5.96,1.69,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.1,36.2,True_Positive,
160,12.718,Yes,0.810,Yes,6,Yes,23.27,-166.76,5.82,1.69,0.00,NONE,No,No,0.00,face_yolo_mediapipe,55.7,35.2,False_Positive,
161,12.782,Yes,0.816,Yes,6,Yes,18.19,-167.13,4.14,1.67,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,55.7,35.5,False_Positive,
162,12.845,Yes,0.819,Yes,6,Yes,16.65,-170.66,3.78,1.64,0.00,NONE,Yes,No,0.06,face_yolo_mediapipe,55.6,35.3,False_Positive,
163,12.919,Yes,0.843,Yes,6,Yes,16.98,-170.42,3.67,1.66,0.00,NONE,Yes,No,0.13,face_yolo_mediapipe,34.1,34.9,True_Positive,
164,12.983,Yes,0.832,Yes,6,Yes,19.12,-168.20,3.77,1.71,0.00,NONE,Yes,No,0.20,face_yolo_mediapipe,56.2,36.3,False_Positive,
165,13.047,Yes,0.841,Yes,6,Yes,21.84,-168.55,5.07,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,54.0,35.2,False_Positive,
166,13.110,Yes,0.844,Yes,6,Yes,20.53,-167.53,4.10,1.69,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.7,35.4,False_Positive,
167,13.184,Yes,0.833,Yes,6,Yes,22.64,-168.40,4.27,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.5,35.1,True_Positive,
168,13.258,Yes,0.824,Yes,6,Yes,22.01,-168.40,3.83,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.0,35.7,True_Positive,
169,13.329,Yes,0.825,Yes,6,Yes,21.00,-168.31,3.57,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,36.1,34.0,True_Positive,
170,13.401,Yes,0.825,Yes,6,Yes,21.32,-169.01,3.43,1.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,36.0,34.4,True_Positive,
171,13.474,Yes,0.821,Yes,6,Yes,20.22,-167.39,3.05,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.7,34.6,True_Positive,
172,13.549,Yes,0.825,Yes,6,Yes,20.07,-167.21,3.20,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.6,36.2,True_Positive,
173,13.623,Yes,0.832,Yes,6,Yes,21.83,-166.35,3.72,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.4,35.2,True_Positive,
174,13.686,Yes,0.828,Yes,6,Yes,19.10,-167.02,2.93,1.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,55.6,35.1,False_Positive,
175,13.761,Yes,0.823,Yes,6,Yes,18.81,-167.41,2.74,1.74,0.00,NONE,Yes,No,0.06,face_yolo_mediapipe,33.7,35.0,True_Positive,
176,13.835,Yes,0.825,Yes,6,Yes,20.27,-167.68,3.26,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.0,35.6,True_Positive,
177,13.909,Yes,0.825,Yes,6,Yes,21.12,-167.08,3.69,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.9,35.8,True_Positive,
178,13.983,Yes,0.832,Yes,6,Yes,20.84,-168.71,3.28,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.7,35.8,True_Positive,
179,14.058,Yes,0.821,Yes,6,Yes,20.89,-167.56,3.59,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.5,36.7,True_Positive,
180,14.132,Yes,0.824,Yes,6,Yes,20.57,-167.10,3.64,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.1,35.5,True_Positive,
181,14.205,Yes,0.829,Yes,6,Yes,18.88,-168.30,2.77,1.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,34.8,34.8,True_Positive,
182,14.279,Yes,0.825,Yes,6,Yes,19.90,-167.62,3.14,1.74,0.00,NONE,Yes,No,0.07,face_yolo_mediapipe,35.1,35.6,True_Positive,
183,14.354,Yes,0.831,Yes,6,Yes,18.21,-166.50,2.29,1.75,0.00,NONE,Yes,No,0.15,face_yolo_mediapipe,34.5,35.4,True_Positive,
184,14.428,Yes,0.835,Yes,6,Yes,18.19,-166.26,2.55,1.73,0.00,NONE,Yes,No,0.22,face_yolo_mediapipe,35.0,35.4,True_Positive,
185,14.501,Yes,0.838,Yes,6,Yes,21.58,-164.71,3.00,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.9,35.3,True_Positive,
186,14.565,Yes,0.834,Yes,6,Yes,19.26,-165.33,2.35,1.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,55.2,36.0,False_Positive,
187,14.641,Yes,0.835,Yes,6,Yes,21.04,-166.72,2.92,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.5,36.0,True_Positive,
188,14.714,Yes,0.832,Yes,6,Yes,20.22,-165.51,2.45,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.4,35.2,True_Positive,
189,14.788,Yes,0.840,Yes,6,Yes,21.09,-165.01,2.90,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.0,35.5,True_Positive,
190,14.861,Yes,0.838,Yes,6,Yes,21.76,-164.10,3.16,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.7,34.7,True_Positive,
191,14.935,Yes,0.846,Yes,6,Yes,22.27,-164.46,2.86,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.7,35.6,True_Positive,
192,15.009,Yes,0.844,Yes,6,Yes,21.59,-164.22,3.04,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.0,35.9,True_Positive,
193,15.071,Yes,0.845,Yes,6,Yes,21.84,-162.33,3.40,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.8,34.8,False_Positive,
194,15.134,Yes,0.849,Yes,6,Yes,19.88,-163.02,3.04,1.76,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,56.8,35.5,False_Positive,
195,15.198,Yes,0.847,Yes,6,Yes,19.21,-162.59,2.80,1.74,0.00,NONE,Yes,No,0.06,face_yolo_mediapipe,55.2,36.3,False_Positive,
196,15.272,Yes,0.844,Yes,6,Yes,20.68,-162.84,2.94,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.9,34.4,True_Positive,
197,15.335,Yes,0.840,Yes,6,Yes,20.00,-163.33,2.42,1.71,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,56.2,36.0,False_Positive,
198,15.408,Yes,0.838,Yes,6,Yes,20.15,-163.36,2.18,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.5,34.7,True_Positive,
199,15.483,Yes,0.834,Yes,6,Yes,21.15,-162.70,2.11,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.0,36.0,True_Positive,
200,15.547,Yes,0.835,Yes,6,Yes,20.81,-162.66,1.90,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.0,36.1,False_Positive,
201,15.620,Yes,0.832,Yes,6,Yes,21.56,-163.15,1.85,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.4,35.7,True_Positive,
202,15.693,Yes,0.834,Yes,6,Yes,21.49,-161.69,1.49,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.5,35.6,True_Positive,
203,15.768,Yes,0.838,Yes,6,Yes,21.67,-162.25,0.99,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.8,35.7,True_Positive,
204,15.842,Yes,0.839,Yes,6,Yes,21.59,-160.83,1.08,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.4,35.6,True_Positive,
205,15.916,Yes,0.839,Yes,6,Yes,20.18,-160.09,0.56,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,36.2,35.7,True_Positive,
206,15.989,Yes,0.840,Yes,6,Yes,21.78,-161.98,0.60,1.78,0.00,NONE,No,No,0.00,face_yolo_mediapipe,36.5,35.4,True_Positive,
207,16.053,Yes,0.846,Yes,6,Yes,20.96,-160.03,0.28,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.1,36.5,False_Positive,
208,16.126,Yes,0.844,Yes,6,Yes,20.08,-159.02,0.04,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.6,35.4,True_Positive,
209,16.188,Yes,0.848,Yes,6,Yes,22.16,-157.12,-0.03,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,59.4,34.8,False_Positive,
210,16.251,Yes,0.840,Yes,6,Yes,21.16,-156.88,-0.22,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.4,35.4,False_Positive,
211,16.313,Yes,0.842,Yes,6,Yes,21.73,-155.81,-0.07,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.8,35.3,False_Positive,
212,16.377,Yes,0.842,Yes,6,Yes,21.43,-154.82,-0.20,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.2,35.8,False_Positive,
213,16.451,Yes,0.840,Yes,6,Yes,22.52,-153.74,-0.06,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,33.6,34.5,True_Positive,
214,16.513,Yes,0.838,Yes,6,Yes,21.72,-152.29,-0.09,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.3,35.4,False_Positive,
215,16.577,Yes,0.836,Yes,6,Yes,23.03,-152.09,-0.09,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.0,35.6,False_Positive,
216,16.639,Yes,0.840,Yes,6,Yes,23.16,-152.57,-0.33,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.3,34.9,False_Positive,
217,16.711,Yes,0.843,Yes,6,Yes,23.63,-151.80,0.16,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.8,34.5,True_Positive,
218,16.772,Yes,0.839,Yes,6,Yes,22.18,-152.70,-0.48,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,60.0,34.0,False_Positive,
219,16.835,Yes,0.845,Yes,6,Yes,20.80,-151.29,-1.00,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.5,34.8,False_Positive,
220,16.898,Yes,0.839,Yes,6,Yes,21.78,-152.33,-0.72,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.6,35.1,False_Positive,
221,16.959,Yes,0.837,Yes,6,Yes,22.37,-151.26,-0.67,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,59.1,35.2,False_Positive,
222,17.032,Yes,0.845,Yes,6,Yes,21.40,-151.72,-1.13,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.9,35.6,True_Positive,
223,17.096,Yes,0.839,Yes,6,Yes,22.04,-152.22,-1.02,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.3,35.5,False_Positive,
224,17.158,Yes,0.843,Yes,6,Yes,22.04,-152.22,-1.02,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,59.9,35.5,False_Positive,
225,17.220,Yes,0.838,Yes,6,Yes,21.60,-151.27,-0.87,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,59.2,34.9,False_Positive,
226,17.291,Yes,0.840,Yes,6,Yes,21.52,-151.24,-1.11,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,37.4,35.3,True_Positive,
227,17.355,Yes,0.838,Yes,6,Yes,22.00,-151.99,-0.92,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.8,36.2,False_Positive,
228,17.419,Yes,0.847,Yes,6,Yes,21.97,-152.25,-1.04,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.1,36.4,False_Positive,
229,17.482,Yes,0.851,Yes,6,Yes,22.61,-152.31,-0.91,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.4,35.9,False_Positive,
230,17.545,Yes,0.850,Yes,6,Yes,21.13,-151.01,-1.03,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.7,35.7,False_Positive,
231,17.619,Yes,0.846,Yes,6,Yes,21.67,-151.59,-1.08,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.5,35.0,True_Positive,
232,17.683,Yes,0.847,Yes,6,Yes,22.04,-151.77,-0.80,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.3,36.3,False_Positive,
233,17.745,Yes,0.843,Yes,6,Yes,21.42,-151.00,-0.70,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.4,35.2,False_Positive,
234,17.807,Yes,0.850,Yes,6,Yes,21.52,-151.51,-0.85,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,59.5,35.2,False_Positive,
235,17.870,Yes,0.849,Yes,6,Yes,21.76,-151.86,-0.73,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.8,35.7,False_Positive,
236,17.943,Yes,0.847,Yes,6,Yes,21.00,-151.10,-0.62,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.6,35.3,True_Positive,
237,18.007,Yes,0.853,Yes,6,Yes,20.96,-151.96,-0.63,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,55.3,35.9,False_Positive,
238,18.069,Yes,0.853,Yes,6,Yes,21.47,-151.62,-0.55,1.76,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.9,35.3,False_Positive,
239,18.134,Yes,0.853,Yes,6,Yes,20.36,-152.00,-0.64,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,55.2,35.9,False_Positive,
240,18.207,Yes,0.853,Yes,6,Yes,21.37,-152.80,-0.54,1.75,0.00,NONE,No,No,0.00,face_yolo_mediapipe,34.8,35.2,True_Positive,
241,18.269,Yes,0.846,Yes,6,Yes,21.15,-151.26,-0.36,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.5,35.0,False_Positive,
242,18.330,Yes,0.834,Yes,6,Yes,20.24,-150.67,-0.41,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.7,35.3,False_Positive,
243,18.393,Yes,0.835,Yes,6,Yes,20.82,-150.21,-0.38,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,57.7,35.4,False_Positive,
244,18.455,Yes,0.837,Yes,6,Yes,19.30,-151.01,-0.65,1.73,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,58.0,34.9,False_Positive,
245,18.526,Yes,0.827,Yes,6,Yes,20.29,-150.65,-0.31,1.74,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.6,33.9,True_Positive,
246,18.588,Yes,0.835,Yes,6,Yes,19.76,-151.79,-0.39,1.74,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,59.3,35.2,False_Positive,
247,18.651,Yes,0.839,Yes,6,Yes,18.80,-151.62,-0.44,1.74,0.00,NONE,Yes,No,0.06,face_yolo_mediapipe,57.1,35.7,False_Positive,
248,18.713,Yes,0.841,Yes,6,Yes,18.84,-151.09,-0.47,1.73,0.00,NONE,Yes,No,0.12,face_yolo_mediapipe,58.1,35.2,False_Positive,
249,18.785,Yes,0.844,Yes,6,Yes,19.08,-150.60,-0.43,1.73,0.00,NONE,Yes,No,0.19,face_yolo_mediapipe,35.7,35.3,True_Positive,
250,18.859,Yes,0.844,Yes,6,Yes,19.13,-149.89,-0.33,1.73,0.00,NONE,Yes,No,0.26,face_yolo_mediapipe,35.6,35.5,True_Positive,
251,18.933,Yes,0.842,Yes,6,Yes,19.32,-150.49,0.19,1.75,0.00,NONE,Yes,No,0.33,face_yolo_mediapipe,35.8,36.1,True_Positive,
252,19.007,Yes,0.843,Yes,6,Yes,17.79,-149.85,-0.63,1.75,0.00,NONE,Yes,No,0.41,face_yolo_mediapipe,33.9,35.2,True_Positive,
253,19.080,Yes,0.845,Yes,6,Yes,17.32,-149.32,-0.92,1.74,0.00,NONE,Yes,No,0.48,face_yolo_mediapipe,37.2,35.8,True_Positive,
254,19.150,Yes,0.848,Yes,6,Yes,18.18,-149.49,-0.49,1.74,0.00,NONE,Yes,No,0.55,face_yolo_mediapipe,37.4,33.8,True_Positive,
255,19.221,Yes,0.845,Yes,6,Yes,17.62,-148.91,-0.29,1.74,0.00,NONE,Yes,No,0.62,face_yolo_mediapipe,36.3,34.4,True_Positive,
256,19.294,Yes,0.845,Yes,6,Yes,14.63,-147.68,-1.60,1.71,0.00,NONE,Yes,No,0.70,face_yolo_mediapipe,36.2,35.4,True_Positive,
257,19.367,Yes,0.846,Yes,6,Yes,14.73,-145.53,-1.22,1.70,0.00,NONE,Yes,No,0.77,face_yolo_mediapipe,35.9,35.1,True_Positive,
258,19.440,Yes,0.852,Yes,6,Yes,13.53,-144.43,-1.67,1.67,0.00,NONE,Yes,No,0.84,face_yolo_mediapipe,36.0,36.0,True_Positive,
259,19.514,Yes,0.852,Yes,6,Yes,14.73,-145.40,-1.26,1.67,0.00,NONE,Yes,No,0.91,face_yolo_mediapipe,35.4,34.9,True_Positive,
260,19.587,Yes,0.851,Yes,6,Yes,14.93,-148.38,-1.25,1.74,0.00,NONE,Yes,No,0.99,face_yolo_mediapipe,36.6,35.3,True_Positive,
261,19.659,Yes,0.856,Yes,6,Yes,15.88,-149.15,-1.08,1.74,0.00,NONE,Yes,No,1.06,face_yolo_mediapipe,36.4,35.5,True_Positive,
262,19.732,Yes,0.854,Yes,6,Yes,15.84,-149.15,-1.09,1.74,0.00,NONE,Yes,No,1.13,face_yolo_mediapipe,36.6,35.1,True_Positive,
263,19.806,Yes,0.852,Yes,6,Yes,14.54,-149.19,-1.61,1.73,0.00,NONE,Yes,No,1.21,face_yolo_mediapipe,36.1,35.6,True_Positive,
264,19.880,Yes,0.853,Yes,6,Yes,14.88,-150.06,-1.52,1.73,0.00,NONE,Yes,No,1.28,face_yolo_mediapipe,34.5,35.3,True_Positive,
265,19.954,Yes,0.856,Yes,6,Yes,14.34,-149.63,-1.79,1.73,0.00,NONE,Yes,No,1.36,face_yolo_mediapipe,36.8,35.8,True_Positive,
266,20.028,Yes,0.858,Yes,6,Yes,18.12,-150.68,-0.32,1.75,0.00,NONE,Yes,No,1.43,face_yolo_mediapipe,36.7,36.4,True_Positive,
267,20.103,Yes,0.866,Yes,6,Yes,17.35,-149.76,-0.20,1.74,0.00,NONE,Yes,No,1.50,face_yolo_mediapipe,34.3,35.8,True_Positive,
268,20.178,Yes,0.863,Yes,6,Yes,16.44,-149.42,-0.82,1.76,0.00,NONE,Yes,No,1.58,face_yolo_mediapipe,34.0,36.1,True_Positive,
269,20.254,Yes,0.860,Yes,6,Yes,16.31,-151.66,-0.83,1.71,0.00,NONE,Yes,No,1.65,face_yolo_mediapipe,33.5,35.8,True_Positive,
270,20.328,Yes,0.862,Yes,6,Yes,17.13,-151.46,-0.09,1.74,0.00,NONE,Yes,No,1.73,face_yolo_mediapipe,34.9,35.6,True_Positive,
271,20.403,Yes,0.858,Yes,6,Yes,18.87,-150.76,0.18,1.71,0.00,NONE,Yes,No,1.80,face_yolo_mediapipe,34.1,34.8,True_Positive,
272,20.477,Yes,0.855,Yes,6,Yes,18.35,-151.35,0.18,1.75,0.00,NONE,Yes,No,1.88,face_yolo_mediapipe,34.4,35.4,True_Positive,
273,20.552,Yes,0.857,Yes,6,Yes,19.96,-150.77,1.07,1.74,0.00,NONE,Yes,No,1.95,face_yolo_mediapipe,34.8,35.8,True_Positive,
274,20.626,Yes,0.860,Yes,6,Yes,18.19,-150.93,0.24,1.73,0.00,NONE,Yes,No,2.03,face_yolo_mediapipe,35.3,35.7,True_Positive,
275,20.701,Yes,0.859,Yes,6,Yes,19.52,-152.47,0.78,1.75,0.00,NONE,Yes,No,2.10,face_yolo_mediapipe,34.7,35.1,True_Positive,
276,20.775,Yes,0.855,Yes,6,Yes,17.72,-151.74,0.19,1.74,0.00,NONE,Yes,No,2.18,face_yolo_mediapipe,35.0,35.5,True_Positive,
277,20.850,Yes,0.852,Yes,6,Yes,18.80,-152.35,0.73,1.73,0.00,NONE,Yes,No,2.25,face_yolo_mediapipe,35.2,36.7,True_Positive,
278,20.924,Yes,0.855,Yes,6,Yes,17.42,-151.84,0.32,1.73,0.00,NONE,Yes,No,2.32,face_yolo_mediapipe,35.6,36.4,True_Positive,
279,20.998,Yes,0.855,Yes,6,Yes,19.78,-152.19,1.41,1.74,0.00,NONE,Yes,No,2.40,face_yolo_mediapipe,35.2,35.7,True_Positive,
280,21.072,Yes,0.856,Yes,6,Yes,18.48,-152.90,0.59,1.73,0.00,NONE,Yes,No,2.47,face_yolo_mediapipe,35.5,35.4,True_Positive,
281,21.146,Yes,0.854,Yes,6,Yes,19.47,-152.68,0.94,1.73,0.00,NONE,Yes,No,2.55,face_yolo_mediapipe,35.6,35.8,True_Positive,
282,21.208,Yes,0.854,Yes,6,Yes,19.72,-152.49,0.99,1.73,0.00,NONE,Yes,No,2.62,face_yolo_mediapipe,57.4,35.3,False_Negative,
283,21.281,Yes,0.852,Yes,6,Yes,19.53,-153.16,1.20,1.71,0.00,NONE,Yes,No,2.68,face_yolo_mediapipe,35.2,35.3,True_Positive,
284,21.355,Yes,0.855,Yes,6,Yes,19.46,-153.62,1.11,1.73,0.00,NONE,Yes,No,2.76,face_yolo_mediapipe,35.8,35.2,True_Positive,
285,21.428,Yes,0.855,Yes,6,Yes,19.92,-154.22,1.17,1.74,0.00,NONE,Yes,No,2.83,face_yolo_mediapipe,35.7,35.2,True_Positive,
286,21.501,Yes,0.845,Yes,6,Yes,19.48,-152.36,1.12,1.71,0.00,NONE,Yes,No,2.90,face_yolo_mediapipe,36.2,36.1,True_Positive,
287,21.574,Yes,0.846,Yes,6,Yes,19.99,-153.23,1.42,1.73,0.00,NONE,Yes,No,2.98,face_yolo_mediapipe,36.1,35.0,True_Positive,
288,21.648,Yes,0.843,Yes,6,Yes,19.41,-154.37,1.02,1.73,0.00,NONE,Yes,Yes,3.05,face_yolo_mediapipe,34.9,34.7,True_Positive,
289,21.709,Yes,0.845,Yes,6,Yes,19.80,-153.98,1.05,1.73,0.00,NONE,Yes,Yes,3.12,face_yolo_mediapipe,60.7,35.7,False_Negative,
290,21.772,Yes,0.850,Yes,6,Yes,20.17,-153.66,0.99,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,58.6,35.7,False_Negative,
291,21.834,Yes,0.846,Yes,6,Yes,20.66,-154.29,1.11,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,56.2,35.1,False_Negative,
292,21.908,Yes,0.847,Yes,6,Yes,20.34,-153.83,0.71,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,36.5,35.6,True_Positive,
293,21.981,Yes,0.842,Yes,6,Yes,19.70,-153.68,0.76,1.73,0.00,NONE,Yes,No,0.00,face_yolo_mediapipe,35.7,35.2,True_Positive,
294,22.052,Yes,0.847,Yes,6,Yes,18.14,-153.51,0.34,1.71,0.00,NONE,Yes,No,0.07,face_yolo_mediapipe,35.7,34.0,True_Positive,
295,22.125,Yes,0.842,Yes,6,Yes,19.81,-155.03,0.93,1.73,0.00,NONE,Yes,No,0.14,face_yolo_mediapipe,35.1,34.2,True_Positive,
296,22.198,Yes,0.842,Yes,6,Yes,19.84,-154.67,0.94,1.73,0.00,NONE,Yes,No,0.22,face_yolo_mediapipe,35.8,34.9,True_Positive,
297,22.270,Yes,0.835,Yes,6,Yes,18.96,-155.79,0.59,1.74,0.00,NONE,Yes,No,0.29,face_yolo_mediapipe,36.0,35.2,True_Positive,
298,22.343,Yes,0.834,Yes,6,Yes,16.86,-155.02,-0.69,1.75,0.00,NONE,Yes,No,0.36,face_yolo_mediapipe,36.6,35.2,True_Positive,
299,22.416,Yes,0.836,Yes,6,Yes,15.52,-152.40,-0.25,1.69,0.00,NONE,Yes,No,0.43,face_yolo_mediapipe,35.8,35.6,True_Positive,
300,22.480,Yes,0.830,Yes,6,Yes,16.91,-154.29,0.37,1.71,0.00,NONE,Yes,No,0.51,face_yolo_mediapipe,55.5,36.0,False_Negative,
301,22.553,Yes,0.830,Yes,6,Yes,19.01,-154.06,1.05,1.74,0.00,NONE,Yes,No,0.57,face_yolo_mediapipe,36.7,36.3,True_Positive,
302,22.627,Yes,0.834,Yes,6,Yes,19.99,-154.61,1.22,1.73,0.00,NONE,Yes,No,0.65,face_yolo_mediapipe,36.0,35.7,True_Positive,
303,22.701,Yes,0.835,Yes,6,Yes,20.70,-154.93,1.46,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.3,36.0,True_Positive,
304,22.774,Yes,0.832,Yes,6,Yes,20.25,-155.84,1.17,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.8,35.3,True_Positive,
305,22.847,Yes,0.826,Yes,6,Yes,21.04,-153.79,1.77,1.71,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.7,34.8,True_Positive,
306,22.920,Yes,0.827,Yes,6,Yes,21.41,-154.97,2.14,1.73,0.00,NONE,No,No,0.00,face_yolo_mediapipe,35.7,35.5,True_Positive,
